region,value
Cont_Cing_1 L,4.15848312813462e-12
Cont_Cing_1 R,4.76113062442147e-12
Cont_Cing_2 L,5.43331754713477e-12
Cont_Cing_2 R,3.19650447527095e-12
Cont_Cing_3 L,3.9945999493156e-12
Cont_Cing_3 R,6.31375684168017e-12
Cont_Cing_4 L,2.63861818924287e-12
Cont_Cing_4 R,9.94970346979242e-13
Cont_OFC_1 L,2.14850928939255e-09
Cont_PFCd_1 L,1.13671612926724e-11
Cont_PFCd_2 L,1.15687235515985e-11
Cont_PFCl_1 L,2.3679753774245e-09
Cont_PFCl_1 R,3.63175358572274e-10
Cont_PFCl_10 L,3.18945372938514e-12
Cont_PFCl_10 R,1.33844349575871e-11
Cont_PFCl_11 L,2.92123145988879e-11
Cont_PFCl_11 R,7.50293446302574e-11
Cont_PFCl_12 L,1.57471637023096e-11
Cont_PFCl_12 R,4.48066450562601e-11
Cont_PFCl_13 L,4.38899310714826e-12
Cont_PFCl_13 R,1.25763233280209e-10
Cont_PFCl_14 R,1.39618543855381e-11
Cont_PFCl_15 R,3.68452873831121e-11
Cont_PFCl_16 R,1.279690390553e-11
Cont_PFCl_17 R,3.17094349740812e-11
Cont_PFCl_18 R,1.30246572790581e-11
Cont_PFCl_19 R,1.56724722369303e-11
Cont_PFCl_2 L,4.48687250173849e-10
Cont_PFCl_2 R,1.1324740719209e-09
Cont_PFCl_20 R,1.52609219594506e-11
Cont_PFCl_21 R,2.60741699894519e-11
Cont_PFCl_22 R,1.39542245279577e-11
Cont_PFCl_23 R,1.4837464111544e-12
Cont_PFCl_24 R,4.29253032675978e-12
Cont_PFCl_25 R,9.09732931866256e-12
Cont_PFCl_3 L,2.161346602088e-10
Cont_PFCl_3 R,1.68996621614679e-09
Cont_PFCl_4 L,1.34748065590491e-10
Cont_PFCl_4 R,6.07861949231654e-10
Cont_PFCl_5 L,7.39666814764224e-11
Cont_PFCl_5 R,7.08052585621186e-10
Cont_PFCl_6 L,5.41957861771216e-12
