region,value
Cont_Cing_1 L,1.43306834083104e-10
Cont_Cing_1 R,1.14046683631672e-10
Cont_Cing_2 L,5.73293451284153e-11
Cont_Cing_2 R,1.42263679164869e-10
Cont_Cing_3 L,1.5561599531908e-10
Cont_Cing_3 R,1.16170012705434e-10
Cont_Cing_4 L,8.67532398758087e-11
Cont_Cing_4 R,6.61347091197458e-11
Cont_OFC_1 L,1.11092337783008e-09
Cont_PFCd_1 L,2.17060066359575e-10
Cont_PFCd_2 L,7.17105615974432e-10
Cont_PFCl_1 L,1.74893860350923e-09
Cont_PFCl_1 R,9.22786584450216e-10
Cont_PFCl_10 L,5.52349106506085e-10
Cont_PFCl_10 R,6.48800763901459e-10
Cont_PFCl_11 L,5.53980163577346e-10
Cont_PFCl_11 R,1.64171029031501e-09
Cont_PFCl_12 L,5.98056242347059e-10
Cont_PFCl_12 R,4.01923071450314e-10
Cont_PFCl_13 L,4.88080846476625e-10
Cont_PFCl_13 R,6.16992479451836e-10
Cont_PFCl_14 R,6.20098036493735e-10
Cont_PFCl_15 R,1.59418967156233e-09
Cont_PFCl_16 R,2.28186144353315e-10
Cont_PFCl_17 R,1.63955450101147e-09
Cont_PFCl_18 R,3.9260238990744e-10
Cont_PFCl_19 R,2.37380725473298e-10
Cont_PFCl_2 L,6.35823506571617e-10
Cont_PFCl_2 R,1.77706120567088e-09
Cont_PFCl_20 R,6.49480841999262e-10
Cont_PFCl_21 R,4.882524797568e-10
Cont_PFCl_22 R,5.00520450307826e-10
Cont_PFCl_23 R,1.32873326296926e-10
Cont_PFCl_24 R,2.65596642965185e-10
Cont_PFCl_25 R,3.15603086787567e-10
Cont_PFCl_3 L,5.75050606287343e-10
Cont_PFCl_3 R,4.63324118255127e-09
Cont_PFCl_4 L,8.05747078414243e-10
Cont_PFCl_4 R,1.24040753052794e-09
Cont_PFCl_5 L,1.48360087066843e-09
Cont_PFCl_5 R,1.24503545310298e-09
Cont_PFCl_6 L,8.09298969715835e-10
Cont_PFCl_6 R,1.99169286723562e-09
Cont_PFCl_7 L,1.33492124512982e-09
Cont_PFCl_7 R,1.38696229541184e-09
Cont_PFCl_8 L,1.12586093302577e-09
Cont_PFCl_8 R,1.54151794455757e-09
Cont_PFCl_9 L,1.20782323730851e-09
Cont_PFCl_9 R,9.28151127500558e-10
Cont_PFCmp_1 L,9.16624862434757e-10
Cont_PFCmp_1 R,3.73326414768828e-10
Cont_PFCmp_2 L,1.98731684341687e-10
Cont_PFCmp_2 R,3.09321397507962e-10
Cont_PFCmp_3 R,4.84073406623257e-10
Cont_PFCv_1 L,8.9231398520841e-11
Cont_PFCv_1 R,5.2758776985067e-10
Cont_PFCv_2 L,5.1629972592806e-10
Cont_Par_1 L,2.58144612850672e-10
Cont_Par_1 R,2.81115965844189e-10
Cont_Par_2 L,7.86127324892121e-10
Cont_Par_2 R,1.04859502137185e-09
Cont_Par_3 L,5.12296701409131e-10
Cont_Par_3 R,2.68079461082081e-10
Cont_Par_4 L,3.99401122470306e-10
Cont_Par_4 R,4.65976543390746e-10
Cont_Par_5 L,3.43721195413939e-10
Cont_Par_5 R,6.84478663004208e-10
Cont_Par_6 L,2.03373219312622e-10
Cont_Par_6 R,1.61542656682408e-10
Cont_Par_7 L,6.3972967038844e-10
Cont_Par_7 R,3.50263060747739e-10
Cont_Par_8 L,1.8990330792062e-10
Cont_Par_8 R,1.51658546751733e-10
Cont_Par_9 L,2.39667310218237e-10
Cont_Par_9 R,1.22770033665914e-10
Cont_Temp_1 L,1.61533876173696e-09
Cont_Temp_1 R,3.22850982583784e-09
Cont_Temp_2 R,1.31044259722858e-09
Cont_pCun_1 L,4.87351282028977e-10
Cont_pCun_1 R,5.85603341768356e-10
Cont_pCun_2 L,2.26110872021078e-10
Cont_pCun_2 R,2.66482772867658e-10
Default_PFC_1 L,7.01319375282842e-11
Default_PFC_10 L,5.6679810059494e-10
Default_PFC_11 L,5.40310295585274e-10
Default_PFC_12 L,1.02520401663623e-09
Default_PFC_13 L,7.80367940288564e-10
Default_PFC_14 L,1.3776881053629e-09
Default_PFC_15 L,1.89833184696959e-10
Default_PFC_16 L,7.49948112641478e-10
Default_PFC_17 L,2.99435037187449e-10
Default_PFC_18 L,8.80496413391112e-10
Default_PFC_19 L,1.28343734222747e-09
Default_PFC_2 L,1.0733650633253e-09
Default_PFC_20 L,4.83430039693698e-10
Default_PFC_21 L,8.69181405150944e-10
Default_PFC_22 L,3.03595975447152e-10
Default_PFC_23 L,9.57720101081894e-10
Default_PFC_24 L,7.71439292008541e-10
Default_PFC_25 L,5.13601794874452e-10
Default_PFC_26 L,3.5798793480696e-10
Default_PFC_27 L,6.91610590995983e-10
Default_PFC_28 L,6.32305079066216e-10
Default_PFC_29 L,5.49991300547231e-10
Default_PFC_3 L,1.40328034582576e-09
Default_PFC_4 L,6.32175156697253e-10
Default_PFC_5 L,1.0212544555235e-09
Default_PFC_6 L,8.65920012376441e-10
Default_PFC_7 L,7.58906290386187e-10
Default_PFC_8 L,7.07161296721901e-10
Default_PFC_9 L,9.95024474479267e-10
Default_PFCdPFCm_1 R,8.60830040301208e-10
Default_PFCdPFCm_10 R,2.5706376633401e-10
Default_PFCdPFCm_11 R,4.17395147602435e-10
Default_PFCdPFCm_12 R,6.16186102140691e-10
Default_PFCdPFCm_13 R,5.02562706223119e-10
Default_PFCdPFCm_14 R,3.22557343990785e-10
Default_PFCdPFCm_15 R,5.5828631337983e-10
Default_PFCdPFCm_16 R,4.24948284364479e-10
Default_PFCdPFCm_17 R,4.65244296200195e-10
Default_PFCdPFCm_18 R,6.12705960012247e-10
Default_PFCdPFCm_19 R,3.34658949411926e-10
Default_PFCdPFCm_2 R,4.97149494719968e-10
Default_PFCdPFCm_3 R,1.73717057010305e-10
Default_PFCdPFCm_4 R,4.97052725262601e-10
Default_PFCdPFCm_5 R,3.71839470385284e-10
Default_PFCdPFCm_6 R,7.27970527785989e-10
Default_PFCdPFCm_7 R,2.37264500612899e-10
Default_PFCdPFCm_8 R,9.11269985740349e-10
Default_PFCdPFCm_9 R,2.38883219258505e-10
Default_PFCv_1 R,9.21656914711775e-10
Default_PFCv_2 R,1.38096649223583e-09
Default_PFCv_3 R,1.29688986730493e-09
Default_PFCv_4 R,2.07343810489207e-09
Default_PFCv_5 R,1.44672795936161e-09
Default_PFCv_6 R,7.76729161970358e-10
Default_PHC_1 L,2.18871778746722e-10
Default_Par_1 L,1.91971061675296e-10
Default_Par_1 R,1.60759123582608e-10
Default_Par_10 L,5.6197995619899e-10
Default_Par_11 L,3.61831218184866e-10
Default_Par_12 L,9.28883516195973e-10
Default_Par_13 L,4.90298931930705e-10
Default_Par_2 L,3.02590384868637e-10
Default_Par_2 R,2.03889553143383e-10
Default_Par_3 L,4.3268506946566e-10
Default_Par_3 R,2.7329448041292e-10
Default_Par_4 L,2.88544862433354e-10
Default_Par_4 R,2.28332313306083e-10
Default_Par_5 L,2.35999537040583e-10
Default_Par_5 R,4.63565101469332e-10
Default_Par_6 L,4.65507411096674e-10
Default_Par_6 R,3.03282442689722e-10
Default_Par_7 L,5.13891590699817e-10
Default_Par_7 R,5.89688775166894e-10
Default_Par_8 L,5.85715350702385e-10
Default_Par_8 R,6.12105838241511e-10
Default_Par_9 L,4.52490639343759e-10
Default_Temp_1 L,2.050445576961e-09
Default_Temp_1 R,3.98764509985979e-09
Default_Temp_10 L,4.1436346538727e-10
Default_Temp_10 R,3.80748968107816e-10
Default_Temp_11 L,4.89901554331738e-10
Default_Temp_11 R,3.363415111551e-10
Default_Temp_12 L,3.39960030114225e-10
Default_Temp_2 L,2.29446638277965e-09
Default_Temp_2 R,3.42936150670607e-09
Default_Temp_3 L,9.24295390713697e-10
Default_Temp_3 R,1.20261156979481e-09
Default_Temp_4 L,1.76602366096836e-09
Default_Temp_4 R,1.8981353205648e-09
Default_Temp_5 L,1.5981553548329e-09
Default_Temp_5 R,1.09729848028738e-09
Default_Temp_6 L,5.23295993701153e-10
Default_Temp_6 R,1.70077215977239e-09
Default_Temp_7 L,1.42760424198695e-09
Default_Temp_7 R,1.04398249795336e-09
Default_Temp_8 L,2.76986570118903e-10
Default_Temp_8 R,3.639519048527e-10
Default_Temp_9 L,6.93736915498449e-10
Default_Temp_9 R,3.39078114555154e-10
Default_pCunPCC_1 L,2.39698551789618e-10
Default_pCunPCC_1 R,1.87393640529621e-10
Default_pCunPCC_10 L,4.41907883042552e-10
Default_pCunPCC_10 R,2.71663486572538e-10
Default_pCunPCC_11 L,1.48282107781944e-10
Default_pCunPCC_11 R,1.63035721619877e-10
Default_pCunPCC_12 L,1.65888021160243e-10
Default_pCunPCC_12 R,2.68969772332906e-10
Default_pCunPCC_13 L,2.97614917067931e-10
Default_pCunPCC_13 R,3.30362321656346e-10
Default_pCunPCC_14 L,2.73243025397672e-10
Default_pCunPCC_14 R,4.09150653955103e-10
Default_pCunPCC_15 L,3.07749762801248e-10
Default_pCunPCC_16 L,1.99234805487776e-10
Default_pCunPCC_17 L,2.43711964673663e-10
Default_pCunPCC_2 L,6.61333579535227e-11
Default_pCunPCC_2 R,5.6988539908553e-11
Default_pCunPCC_3 L,2.88338082058891e-10
Default_pCunPCC_3 R,4.19535548699058e-10
Default_pCunPCC_4 L,3.99900070829908e-10
Default_pCunPCC_4 R,3.0196283357265e-10
Default_pCunPCC_5 L,6.99214091286753e-11
Default_pCunPCC_5 R,8.70375679025757e-11
Default_pCunPCC_6 L,1.05684291781899e-10
Default_pCunPCC_6 R,3.59504638377439e-10
Default_pCunPCC_7 L,4.99667354609777e-10
Default_pCunPCC_7 R,1.36240792766336e-10
Default_pCunPCC_8 L,2.67789856324485e-10
Default_pCunPCC_8 R,2.07649585194043e-10
Default_pCunPCC_9 L,1.60932220703939e-10
Default_pCunPCC_9 R,1.63876209978183e-10
DorsAttn_FEF_1 L,5.49883049449276e-10
DorsAttn_FEF_1 R,5.98478273259009e-10
DorsAttn_FEF_2 L,2.81880152682946e-10
DorsAttn_FEF_2 R,1.06411895882552e-10
DorsAttn_FEF_3 L,1.79057389986969e-10
DorsAttn_FEF_3 R,2.79025403169506e-10
DorsAttn_FEF_4 L,3.77704955436244e-10
DorsAttn_FEF_4 R,2.18025978635398e-10
DorsAttn_Post_1 L,8.6164901135112e-10
DorsAttn_Post_1 R,6.01405425024916e-10
DorsAttn_Post_10 L,1.5915408708643e-10
DorsAttn_Post_10 R,2.82030224578144e-10
DorsAttn_Post_11 L,2.4265031730388e-10
DorsAttn_Post_11 R,4.77640917158492e-10
DorsAttn_Post_12 L,4.715238257495e-10
DorsAttn_Post_12 R,2.54919514393747e-10
DorsAttn_Post_13 L,1.33536918209475e-10
DorsAttn_Post_13 R,1.53502503460643e-10
DorsAttn_Post_14 L,1.25298437718436e-10
DorsAttn_Post_14 R,2.00033108193742e-10
DorsAttn_Post_15 L,9.98818806751182e-11
DorsAttn_Post_15 R,3.75028121487843e-10
DorsAttn_Post_16 L,1.36403428769137e-10
DorsAttn_Post_16 R,1.20005832972597e-10
DorsAttn_Post_17 L,3.02697313379281e-10
DorsAttn_Post_17 R,6.71465645140549e-11
DorsAttn_Post_18 L,4.12256215036323e-10
DorsAttn_Post_18 R,2.02884207814933e-10
DorsAttn_Post_19 L,2.06646165640678e-10
DorsAttn_Post_19 R,3.271480750967e-10
DorsAttn_Post_2 L,6.57153549088045e-10
DorsAttn_Post_2 R,2.02707355583547e-09
DorsAttn_Post_20 L,1.85430661880141e-10
