region,value
Cont_Cing_1 L,1.82645177717793e-10
Cont_Cing_1 R,1.48776003762575e-10
Cont_Cing_2 L,5.96382417771519e-11
Cont_Cing_2 R,2.25678207172157e-10
Cont_Cing_3 L,2.80820326792209e-10
Cont_Cing_3 R,3.08338955260794e-10
Cont_Cing_4 L,1.38594106192127e-10
Cont_Cing_4 R,1.0926188162975e-10
Cont_OFC_1 L,1.2874687735705e-09
Cont_PFCd_1 L,6.64179733178433e-10
Cont_PFCd_2 L,1.4425135688573e-09
Cont_PFCl_1 L,2.41793361416126e-09
Cont_PFCl_1 R,7.6418762157879e-10
Cont_PFCl_10 L,5.26689830035415e-10
Cont_PFCl_10 R,4.90677591383149e-10
Cont_PFCl_11 L,2.11502156228212e-09
Cont_PFCl_11 R,1.12626334096795e-09
Cont_PFCl_12 L,8.9691555926066e-10
Cont_PFCl_12 R,3.8094996686727e-10
Cont_PFCl_13 L,3.88287611222298e-10
Cont_PFCl_13 R,1.04223731794243e-09
Cont_PFCl_14 R,3.04662486608475e-10
Cont_PFCl_15 R,1.18229622372893e-09
Cont_PFCl_16 R,2.6554452265464e-10
Cont_PFCl_17 R,1.55697558317931e-09
Cont_PFCl_18 R,8.54404870838053e-10
Cont_PFCl_19 R,6.510975015081e-10
Cont_PFCl_2 L,9.53369180366121e-10
Cont_PFCl_2 R,1.21211637245676e-09
Cont_PFCl_20 R,1.35536946471762e-09
Cont_PFCl_21 R,1.63547024249337e-09
Cont_PFCl_22 R,9.57243564433483e-10
Cont_PFCl_23 R,3.08771215148292e-10
Cont_PFCl_24 R,5.58650133401661e-10
Cont_PFCl_25 R,6.12494322228548e-10
Cont_PFCl_3 L,8.30089347683795e-10
Cont_PFCl_3 R,1.77938402873048e-09
Cont_PFCl_4 L,6.06901749735209e-10
Cont_PFCl_4 R,7.92160710851713e-10
Cont_PFCl_5 L,2.0439136186362e-09
Cont_PFCl_5 R,1.25951110437567e-09
Cont_PFCl_6 L,5.17335301123021e-10
Cont_PFCl_6 R,1.11062320091076e-09
Cont_PFCl_7 L,1.07990704415145e-09
Cont_PFCl_7 R,8.93248977423109e-10
Cont_PFCl_8 L,1.82542550456386e-09
Cont_PFCl_8 R,1.26273785794926e-09
Cont_PFCl_9 L,1.06188458729597e-09
Cont_PFCl_9 R,1.03638010431172e-09
Cont_PFCmp_1 L,1.07458115403088e-09
Cont_PFCmp_1 R,7.77040619580368e-10
Cont_PFCmp_2 L,2.67744172235604e-10
Cont_PFCmp_2 R,4.26879096109381e-10
Cont_PFCmp_3 R,6.95649561694116e-10
Cont_PFCv_1 L,8.19885610972257e-11
Cont_PFCv_1 R,2.45289331144316e-10
Cont_PFCv_2 L,2.55359935631581e-10
Cont_Par_1 L,4.56556129780258e-10
Cont_Par_1 R,5.98089668633427e-10
Cont_Par_2 L,8.45739451902448e-10
Cont_Par_2 R,9.25256318242615e-10
Cont_Par_3 L,4.33257007011472e-10
Cont_Par_3 R,3.68043446826173e-10
Cont_Par_4 L,3.04348101884787e-10
Cont_Par_4 R,4.78325347256203e-10
Cont_Par_5 L,5.07986166963812e-10
Cont_Par_5 R,6.26614385191095e-10
Cont_Par_6 L,2.71325653705851e-10
Cont_Par_6 R,1.4588708843956e-10
Cont_Par_7 L,6.71805272286407e-10
Cont_Par_7 R,4.31380977502489e-10
Cont_Par_8 L,3.22831919431476e-10
Cont_Par_8 R,1.97007327048507e-10
Cont_Par_9 L,1.80857192500944e-10
Cont_Par_9 R,6.10932197840232e-10
Cont_Temp_1 L,6.66042348090313e-10
Cont_Temp_1 R,1.27631402337781e-09
Cont_Temp_2 R,1.18626346040559e-09
Cont_pCun_1 L,5.28250338655704e-10
Cont_pCun_1 R,6.04513045902374e-10
Cont_pCun_2 L,2.76395235507389e-10
Cont_pCun_2 R,3.27003840036815e-10
Default_PFC_1 L,1.1076270093167e-10
Default_PFC_10 L,8.63924040073758e-10
Default_PFC_11 L,9.05296271525164e-10
Default_PFC_12 L,8.7082390628147e-10
Default_PFC_13 L,6.27137864667574e-10
Default_PFC_14 L,1.94009527901258e-09
Default_PFC_15 L,2.82629521596525e-10
Default_PFC_16 L,9.48489843475028e-10
Default_PFC_17 L,5.94770790958902e-10
Default_PFC_18 L,7.06861028342288e-10
Default_PFC_19 L,1.18557692493202e-09
Default_PFC_2 L,6.70699618623711e-10
Default_PFC_20 L,8.00474142044355e-10
Default_PFC_21 L,1.15232403902287e-09
Default_PFC_22 L,1.8679425119382e-09
Default_PFC_23 L,3.23569652398074e-09
Default_PFC_24 L,8.80332700815552e-10
Default_PFC_25 L,9.60510984783538e-10
Default_PFC_26 L,1.43013427037225e-09
Default_PFC_27 L,1.68001883972949e-09
Default_PFC_28 L,1.63973893924726e-09
Default_PFC_29 L,9.39392040930664e-10
Default_PFC_3 L,7.95978356011839e-10
Default_PFC_4 L,1.13036492691113e-09
Default_PFC_5 L,1.01378708574917e-09
Default_PFC_6 L,5.48971205583547e-10
Default_PFC_7 L,1.16739672108253e-09
Default_PFC_8 L,8.09067255700075e-10
Default_PFC_9 L,1.16927752639224e-09
Default_PFCdPFCm_1 R,3.21351013045655e-10
Default_PFCdPFCm_10 R,5.57882641169337e-10
Default_PFCdPFCm_11 R,1.23208950827277e-09
Default_PFCdPFCm_12 R,8.16222494155775e-10
Default_PFCdPFCm_13 R,6.82774350814382e-10
Default_PFCdPFCm_14 R,7.86431751070133e-10
Default_PFCdPFCm_15 R,1.15255658744405e-09
Default_PFCdPFCm_16 R,9.39712712188561e-10
Default_PFCdPFCm_17 R,6.33918067238704e-10
Default_PFCdPFCm_18 R,1.41837558104635e-09
Default_PFCdPFCm_19 R,6.09265979500609e-10
Default_PFCdPFCm_2 R,5.76286945193065e-10
