region,value
Cont_Cing_1 L,1.86601123660402e-10
Cont_Cing_1 R,1.35138688016208e-10
Cont_Cing_2 L,8.74675224150688e-11
Cont_Cing_2 R,1.086307658996e-10
Cont_Cing_3 L,1.82950086338018e-10
Cont_Cing_3 R,1.14926151470242e-10
Cont_Cing_4 L,7.604769082287e-11
Cont_Cing_4 R,6.65060283090787e-11
Cont_OFC_1 L,1.65181453791877e-09
Cont_PFCd_1 L,1.08300377185162e-10
Cont_PFCd_2 L,7.53602156211945e-10
Cont_PFCl_1 L,1.90629913207046e-09
Cont_PFCl_1 R,6.72222242863412e-10
Cont_PFCl_10 L,1.85877731757925e-10
Cont_PFCl_10 R,4.00334726866207e-10
Cont_PFCl_11 L,5.38095012120066e-10
Cont_PFCl_11 R,8.09190486750906e-10
Cont_PFCl_12 L,3.2037552717057e-10
Cont_PFCl_12 R,2.83633772329987e-10
Cont_PFCl_13 L,1.36610962498304e-10
Cont_PFCl_13 R,6.29194602812168e-10
Cont_PFCl_14 R,1.86577502071624e-10
Cont_PFCl_15 R,5.10790810161772e-10
Cont_PFCl_16 R,1.50022767573327e-10
Cont_PFCl_17 R,4.99942190098835e-10
Cont_PFCl_18 R,2.35873715180247e-10
Cont_PFCl_19 R,3.01973243877223e-10
Cont_PFCl_2 L,4.93954288482133e-10
Cont_PFCl_2 R,1.26460748284571e-09
Cont_PFCl_20 R,5.89448372830146e-10
Cont_PFCl_21 R,6.2538139150059e-10
Cont_PFCl_22 R,4.13299086117342e-10
Cont_PFCl_23 R,1.6825170883009e-10
Cont_PFCl_24 R,2.74804937688962e-10
Cont_PFCl_25 R,2.74049143404701e-10
Cont_PFCl_3 L,5.53822209293668e-10
Cont_PFCl_3 R,1.56066018774034e-09
Cont_PFCl_4 L,7.73988192424251e-10
Cont_PFCl_4 R,4.70780383351193e-10
Cont_PFCl_5 L,1.21487490625265e-09
Cont_PFCl_5 R,8.69497681780855e-10
Cont_PFCl_6 L,5.90966558926309e-10
Cont_PFCl_6 R,9.15004063229437e-10
Cont_PFCl_7 L,5.92829573775427e-10
Cont_PFCl_7 R,5.53309006234402e-10
Cont_PFCl_8 L,1.79091378633352e-09
Cont_PFCl_8 R,1.30772035483027e-09
Cont_PFCl_9 L,5.97807750644806e-10
Cont_PFCl_9 R,9.05224344703885e-10
Cont_PFCmp_1 L,5.16434193797233e-10
Cont_PFCmp_1 R,3.63867161142914e-10
Cont_PFCmp_2 L,1.03611845063243e-10
Cont_PFCmp_2 R,3.45432933722827e-10
Cont_PFCmp_3 R,3.64347639975473e-10
Cont_PFCv_1 L,9.39700429845071e-11
Cont_PFCv_1 R,1.65027181560432e-10
Cont_PFCv_2 L,1.6996035459458e-10
Cont_Par_1 L,4.40977468084756e-10
Cont_Par_1 R,4.49736762757057e-10
Cont_Par_2 L,3.77981905383053e-10
Cont_Par_2 R,1.02570886814887e-09
Cont_Par_3 L,3.2368814001275e-10
Cont_Par_3 R,5.62355423657852e-10
Cont_Par_4 L,3.19243933310455e-10
Cont_Par_4 R,7.12816091202203e-10
Cont_Par_5 L,5.03362190856102e-10
Cont_Par_5 R,5.94975068543541e-10
Cont_Par_6 L,2.88199968572918e-10
Cont_Par_6 R,2.39549038103152e-10
Cont_Par_7 L,9.07111961791036e-10
Cont_Par_7 R,5.1420066042611e-10
Cont_Par_8 L,4.4321958146349e-10
Cont_Par_8 R,1.91411956166492e-10
Cont_Par_9 L,2.93808609395927e-10
Cont_Par_9 R,3.46616687549411e-10
Cont_Temp_1 L,6.86812645416828e-10
Cont_Temp_1 R,8.78319101161178e-10
Cont_Temp_2 R,9.87272779377267e-10
Cont_pCun_1 L,6.22430660820127e-10
Cont_pCun_1 R,6.41035302455313e-10
Cont_pCun_2 L,2.78245920035241e-10
Cont_pCun_2 R,2.57959364693915e-10
Default_PFC_1 L,5.89907415827311e-11
Default_PFC_10 L,5.00241417697054e-10
Default_PFC_11 L,4.87124902843458e-10
Default_PFC_12 L,6.40352047258661e-10
Default_PFC_13 L,3.48727095411319e-10
Default_PFC_14 L,1.01837646439011e-09
Default_PFC_15 L,1.23759342224263e-10
Default_PFC_16 L,5.03665312595658e-10
Default_PFC_17 L,3.19884859855889e-10
Default_PFC_18 L,4.26420172707569e-10
Default_PFC_19 L,5.95226562990883e-10
Default_PFC_2 L,4.10935040691007e-10
Default_PFC_20 L,5.43382249525665e-10
