region,value
Cont_Cing_1 L,5.98349822904529e-13
Cont_Cing_1 R,3.56008444291365e-13
Cont_Cing_2 L,9.95582593102691e-14
Cont_Cing_2 R,1.31688685150631e-13
Cont_Cing_3 L,2.60513412722576e-13
Cont_Cing_3 R,1.95734964301323e-13
Cont_Cing_4 L,8.10659659829714e-14
Cont_Cing_4 R,2.02743399307826e-13
Cont_OFC_1 L,4.69301226670221e-12
Cont_PFCd_1 L,1.22051688114162e-13
Cont_PFCd_2 L,1.73261921698709e-12
Cont_PFCl_1 L,5.9679550733009e-12
Cont_PFCl_1 R,1.4382198983973e-12
Cont_PFCl_10 L,3.16708508147164e-13
Cont_PFCl_10 R,1.2185173260915e-12
Cont_PFCl_11 L,1.2018774833739e-12
Cont_PFCl_11 R,1.74339585999824e-12
Cont_PFCl_12 L,7.46589137949281e-13
Cont_PFCl_12 R,7.83330231122332e-13
Cont_PFCl_13 L,1.30718179008487e-13
Cont_PFCl_13 R,1.32948614154966e-12
Cont_PFCl_14 R,2.33751302994763e-13
Cont_PFCl_15 R,1.06830192659866e-12
Cont_PFCl_16 R,2.24189900219131e-13
Cont_PFCl_17 R,1.05183383645035e-12
Cont_PFCl_18 R,4.13282072584946e-13
Cont_PFCl_19 R,6.35514746607915e-13
Cont_PFCl_2 L,1.60293970238302e-12
Cont_PFCl_2 R,4.5079106926528e-12
Cont_PFCl_20 R,1.25903013264067e-12
Cont_PFCl_21 R,1.4598020946073e-12
Cont_PFCl_22 R,1.05667805379122e-12
Cont_PFCl_23 R,4.55648675797088e-13
Cont_PFCl_24 R,5.70835126977166e-13
Cont_PFCl_25 R,4.85487093995281e-13
Cont_PFCl_3 L,1.57415294675523e-12
Cont_PFCl_3 R,4.55619664880666e-12
Cont_PFCl_4 L,1.76210619114356e-12
Cont_PFCl_4 R,9.03303561049797e-13
Cont_PFCl_5 L,2.61088433975583e-12
Cont_PFCl_5 R,2.36543298708999e-12
Cont_PFCl_6 L,1.29245494125639e-12
Cont_PFCl_6 R,2.41178980817402e-12
Cont_PFCl_7 L,1.3430397138086e-12
Cont_PFCl_7 R,1.38221952907552e-12
Cont_PFCl_8 L,4.80696762028075e-12
Cont_PFCl_8 R,3.44409864236661e-12
Cont_PFCl_9 L,1.65667335097614e-12
Cont_PFCl_9 R,1.95904079238758e-12
Cont_PFCmp_1 L,7.94131655605733e-13
Cont_PFCmp_1 R,4.02678030088408e-13
Cont_PFCmp_2 L,1.41947371350163e-13
Cont_PFCmp_2 R,5.71094585404329e-13
Cont_PFCmp_3 R,5.30521740237763e-13
Cont_PFCv_1 L,9.39967629871293e-14
Cont_PFCv_1 R,1.46089491559553e-13
Cont_PFCv_2 L,1.83471261952817e-13
Cont_Par_1 L,1.24401988518727e-12
Cont_Par_1 R,1.44750202957045e-12
Cont_Par_2 L,1.03762669054933e-12
Cont_Par_2 R,3.83691496841084e-12
Cont_Par_3 L,7.58524500750048e-13
Cont_Par_3 R,1.55650985096815e-12
Cont_Par_4 L,1.13719756581129e-12
Cont_Par_4 R,2.4849512273003e-12
Cont_Par_5 L,1.13123081752321e-12
Cont_Par_5 R,1.75678596725446e-12
Cont_Par_6 L,6.02140513934452e-13
Cont_Par_6 R,4.7832729061783e-13
Cont_Par_7 L,3.84836744897108e-12
Cont_Par_7 R,1.36552424054762e-12
Cont_Par_8 L,1.35293980638786e-12
Cont_Par_8 R,3.32068062691118e-13
Cont_Par_9 L,5.74994062519053e-13
Cont_Par_9 R,9.37902070675084e-13
Cont_Temp_1 L,1.36766199739718e-12
Cont_Temp_1 R,1.74325764906039e-12
Cont_Temp_2 R,2.17830433554212e-12
Cont_pCun_1 L,1.61838843777321e-12
Cont_pCun_1 R,1.40593107172895e-12
Cont_pCun_2 L,6.63090700152009e-13
Cont_pCun_2 R,6.34321947631735e-13
Default_PFC_1 L,6.54978941950499e-14
Default_PFC_10 L,1.15965528982638e-12
Default_PFC_11 L,5.25441379349835e-13
Default_PFC_12 L,1.45073210946141e-12
Default_PFC_13 L,8.17479406656897e-13
Default_PFC_14 L,1.86491163652946e-12
Default_PFC_15 L,1.18675922410048e-13
Default_PFC_16 L,1.18435514211389e-12
Default_PFC_17 L,3.17111172932926e-13
Default_PFC_18 L,8.19235444461853e-13
Default_PFC_19 L,8.58211273386307e-13
Default_PFC_2 L,9.13273782243359e-13
Default_PFC_20 L,1.0963241029327e-12
Default_PFC_21 L,1.28082107575189e-12
Default_PFC_22 L,5.25771338366904e-13
Default_PFC_23 L,1.38972998749262e-12
Default_PFC_24 L,1.13064145606456e-12
Default_PFC_25 L,9.59032232972657e-13
Default_PFC_26 L,9.07565807734536e-13
Default_PFC_27 L,1.43557828481853e-12
Default_PFC_28 L,1.796005380602e-12
Default_PFC_29 L,6.26316627212657e-13
Default_PFC_3 L,1.19886944199925e-12
Default_PFC_4 L,1.75691557035706e-12
Default_PFC_5 L,2.64791564599147e-12
