region,value
Cont_Cing_1 L,3.60336833631382e-10
Cont_Cing_1 R,4.5220549196898e-10
Cont_Cing_2 L,3.337589022241e-10
Cont_Cing_2 R,3.84871895014864e-10
Cont_Cing_3 L,5.89760272832406e-10
Cont_Cing_3 R,2.21643655240622e-10
Cont_Cing_4 L,2.13244170105513e-10
Cont_Cing_4 R,1.58973069867546e-10
Cont_OFC_1 L,6.490138857746e-09
Cont_PFCd_1 L,6.14038738389429e-10
Cont_PFCd_2 L,1.948327092302e-09
Cont_PFCl_1 L,9.02145437186037e-09
Cont_PFCl_1 R,2.103237802058e-09
Cont_PFCl_10 L,5.92015414967384e-10
Cont_PFCl_10 R,9.32620648592489e-10
Cont_PFCl_11 L,3.37470424361953e-09
Cont_PFCl_11 R,3.98713231765812e-09
Cont_PFCl_12 L,1.5131074938254e-09
Cont_PFCl_12 R,1.2902525795131e-09
Cont_PFCl_13 L,7.26331866540991e-10
Cont_PFCl_13 R,4.79629941214048e-09
Cont_PFCl_14 R,5.16846817853303e-10
Cont_PFCl_15 R,2.68756214565491e-09
Cont_PFCl_16 R,5.84133515223904e-10
Cont_PFCl_17 R,3.42870823009206e-09
Cont_PFCl_18 R,1.70720066890551e-09
Cont_PFCl_19 R,8.46550405936519e-10
Cont_PFCl_2 L,1.07282099790209e-09
Cont_PFCl_2 R,4.46618921594664e-09
Cont_PFCl_20 R,2.83991216115498e-09
Cont_PFCl_21 R,2.44719521000645e-09
Cont_PFCl_22 R,1.79140069718967e-09
Cont_PFCl_23 R,9.22325141762204e-10
Cont_PFCl_24 R,9.05508676804277e-10
Cont_PFCl_25 R,7.48681267046138e-10
Cont_PFCl_3 L,2.05475688200693e-09
Cont_PFCl_3 R,7.64067189417022e-09
Cont_PFCl_4 L,1.68576624113659e-09
Cont_PFCl_4 R,2.68428923801012e-09
Cont_PFCl_5 L,1.61905472280976e-09
Cont_PFCl_5 R,3.20702286977936e-09
Cont_PFCl_6 L,8.04046050020348e-10
Cont_PFCl_6 R,2.54119854813641e-09
Cont_PFCl_7 L,1.14144852624037e-09
Cont_PFCl_7 R,1.85662401453401e-09
Cont_PFCl_8 L,3.32548233589782e-09
Cont_PFCl_8 R,3.67424822695993e-09
Cont_PFCl_9 L,1.79010948369561e-09
Cont_PFCl_9 R,1.75407575664726e-09
Cont_PFCmp_1 L,1.33692867880427e-09
Cont_PFCmp_1 R,1.11870362397332e-09
Cont_PFCmp_2 L,4.33025631111002e-10
Cont_PFCmp_2 R,1.1801956214275e-09
Cont_PFCmp_3 R,1.07508984289703e-09
Cont_PFCv_1 L,3.96666973410939e-10
Cont_PFCv_1 R,6.71228903486572e-10
Cont_PFCv_2 L,5.66138234336042e-10
Cont_Par_1 L,4.97463478742517e-10
Cont_Par_1 R,1.97795176333306e-09
Cont_Par_2 L,4.40280600794113e-09
Cont_Par_2 R,2.73173755033785e-09
Cont_Par_3 L,2.06392057886614e-09
Cont_Par_3 R,1.23034675292691e-09
Cont_Par_4 L,1.74973330255381e-09
Cont_Par_4 R,1.43510292135264e-09
Cont_Par_5 L,6.9200188420095e-10
Cont_Par_5 R,1.14344325627926e-09
Cont_Par_6 L,7.80597206984588e-10
Cont_Par_6 R,2.00414111173446e-10
Cont_Par_7 L,2.27357887736969e-09
Cont_Par_7 R,9.77998516494897e-10
Cont_Par_8 L,4.66299144241968e-10
Cont_Par_8 R,2.37389886707001e-10
Cont_Par_9 L,5.01742329807794e-10
Cont_Par_9 R,2.31762023927523e-10
Cont_Temp_1 L,1.4651541850723e-09
Cont_Temp_1 R,4.84510289813168e-09
Cont_Temp_2 R,3.97932112955637e-09
Cont_pCun_1 L,9.25667662221035e-10
Cont_pCun_1 R,1.36526600439615e-09
Cont_pCun_2 L,4.78898392560143e-10
Cont_pCun_2 R,5.0050933465435e-10
Default_PFC_1 L,2.56547680994283e-10
Default_PFC_10 L,3.28898976506176e-09
Default_PFC_11 L,1.96402160509065e-09
Default_PFC_12 L,2.28003832691992e-09
Default_PFC_13 L,1.84095387875656e-09
Default_PFC_14 L,3.44011596457825e-09
Default_PFC_15 L,6.25110372659452e-10
Default_PFC_16 L,3.34890878204868e-09
Default_PFC_17 L,7.93682313852162e-10
Default_PFC_18 L,1.237555998715e-09
Default_PFC_19 L,2.66962617377045e-09
Default_PFC_2 L,2.22657688965665e-09
Default_PFC_20 L,1.06258975753717e-09
Default_PFC_21 L,6.05162037648713e-09
Default_PFC_22 L,1.43943563682492e-09
Default_PFC_23 L,4.75198836643314e-09
Default_PFC_24 L,2.48258917390784e-09
Default_PFC_25 L,2.67677447596432e-09
Default_PFC_26 L,1.07164831714845e-09
Default_PFC_27 L,3.03844304281144e-09
Default_PFC_28 L,3.00460724677726e-09
Default_PFC_29 L,1.64877940248929e-09
Default_PFC_3 L,2.6840665681936e-09
Default_PFC_4 L,2.31365554903979e-09
Default_PFC_5 L,3.13461582913182e-09
Default_PFC_6 L,2.41930535327343e-09
Default_PFC_7 L,3.66384256130965e-09
Default_PFC_8 L,3.32044823585141e-09
Default_PFC_9 L,1.66709946340022e-09
Default_PFCdPFCm_1 R,2.12078249763964e-09
Default_PFCdPFCm_10 R,1.84738321581532e-09
Default_PFCdPFCm_11 R,1.73727031275254e-09
Default_PFCdPFCm_12 R,2.43736897082268e-09
Default_PFCdPFCm_13 R,2.19823686922707e-09
Default_PFCdPFCm_14 R,1.60107316671229e-09
Default_PFCdPFCm_15 R,1.49074449129845e-09
Default_PFCdPFCm_16 R,1.05603502593628e-09
Default_PFCdPFCm_17 R,2.79215710213453e-09
Default_PFCdPFCm_18 R,3.12131063303114e-09
Default_PFCdPFCm_19 R,1.54088872081056e-09
Default_PFCdPFCm_2 R,1.37035862740105e-09
Default_PFCdPFCm_3 R,3.4533091764512e-10
Default_PFCdPFCm_4 R,1.8216950695576e-09
Default_PFCdPFCm_5 R,1.63190639540515e-09
Default_PFCdPFCm_6 R,1.99112404610886e-09
Default_PFCdPFCm_7 R,6.60973107028368e-10
Default_PFCdPFCm_8 R,2.59466065488783e-09
Default_PFCdPFCm_9 R,3.88997893293517e-10
Default_PFCv_1 R,7.68963326290148e-10
Default_PFCv_2 R,2.82596018062444e-09
Default_PFCv_3 R,1.21739385100991e-09
Default_PFCv_4 R,2.70499689669337e-09
Default_PFCv_5 R,1.46184538873108e-09
Default_PFCv_6 R,1.28579073751151e-09
Default_PHC_1 L,5.61303493616698e-10
Default_Par_1 L,7.6178810596922e-10
Default_Par_1 R,2.39001703569885e-10
Default_Par_10 L,1.15218514360494e-09
Default_Par_11 L,1.57754347860533e-09
Default_Par_12 L,2.58250258269876e-09
Default_Par_13 L,1.57185123925485e-09
Default_Par_2 L,2.66751348003161e-10
Default_Par_2 R,8.87498119794692e-10
Default_Par_3 L,6.28425990373414e-10
Default_Par_3 R,9.75579295903417e-10
Default_Par_4 L,7.87853878765007e-10
Default_Par_4 R,7.95731438024549e-10
Default_Par_5 L,3.87517234822421e-10
Default_Par_5 R,1.17090642483167e-09
Default_Par_6 L,8.15704329101171e-10
Default_Par_6 R,7.5444254130545e-10
Default_Par_7 L,2.23906654886953e-09
Default_Par_7 R,1.35684472226794e-09
Default_Par_8 L,1.42766142112175e-09
Default_Par_8 R,1.58324920254314e-09
Default_Par_9 L,1.1947967296906e-09
Default_Temp_1 L,3.91098201746617e-09
Default_Temp_1 R,5.35530653213705e-09
Default_Temp_10 L,4.81506285111134e-10
Default_Temp_10 R,1.28450771831899e-09
Default_Temp_11 L,1.91626545322995e-09
Default_Temp_11 R,5.97027012466539e-10
Default_Temp_12 L,2.73412065556318e-09
Default_Temp_2 L,3.72806506518624e-09
Default_Temp_2 R,5.43837574067667e-09
Default_Temp_3 L,2.21088222407333e-09
Default_Temp_3 R,1.26583659129117e-09
Default_Temp_4 L,2.09682975952378e-09
Default_Temp_4 R,3.01449241872575e-09
Default_Temp_5 L,4.09776630359221e-09
Default_Temp_5 R,1.48325859323272e-09
Default_Temp_6 L,2.16286532274212e-09
Default_Temp_6 R,1.60915144804451e-09
Default_Temp_7 L,2.03342015503545e-09
Default_Temp_7 R,1.9186203547004e-09
Default_Temp_8 L,8.28082517876619e-10
