region,value
Cont_Cing_1 L,5.50506227839716e-13
Cont_Cing_1 R,5.44816240945808e-13
Cont_Cing_2 L,9.92016746247045e-14
Cont_Cing_2 R,5.86542996647956e-13
Cont_Cing_3 L,6.4638207897993e-13
Cont_Cing_3 R,2.13406205741725e-13
Cont_Cing_4 L,2.74394472030493e-13
Cont_Cing_4 R,2.68582855823649e-13
Cont_OFC_1 L,1.67126462339922e-11
Cont_PFCd_1 L,2.39244598056636e-12
Cont_PFCd_2 L,4.49989326226359e-12
Cont_PFCl_1 L,4.37935287048713e-11
Cont_PFCl_1 R,2.09603292982448e-11
Cont_PFCl_10 L,3.27193949436209e-12
Cont_PFCl_10 R,6.43258022270509e-12
Cont_PFCl_11 L,6.33341068227452e-12
Cont_PFCl_11 R,2.02629798524752e-11
Cont_PFCl_12 L,3.41433041989612e-12
Cont_PFCl_12 R,4.32438030876691e-12
Cont_PFCl_13 L,3.12272889906407e-12
Cont_PFCl_13 R,7.96052193255969e-12
Cont_PFCl_14 R,7.16008180575657e-12
Cont_PFCl_15 R,1.81259767545237e-11
Cont_PFCl_16 R,8.1075033836259e-13
Cont_PFCl_17 R,1.45729653391379e-11
Cont_PFCl_18 R,3.26015093591755e-12
Cont_PFCl_19 R,1.3993967734301e-12
Cont_PFCl_2 L,2.63919719389192e-11
Cont_PFCl_2 R,8.60693372179898e-11
Cont_PFCl_20 R,8.54204784190185e-12
Cont_PFCl_21 R,6.48465447771574e-12
Cont_PFCl_22 R,4.99527033762828e-12
Cont_PFCl_23 R,3.59142517613032e-13
Cont_PFCl_24 R,2.44893858941066e-12
Cont_PFCl_25 R,3.2593664103502e-12
Cont_PFCl_3 L,8.40938797404289e-12
Cont_PFCl_3 R,2.82989066665444e-10
Cont_PFCl_4 L,8.74023879697695e-12
Cont_PFCl_4 R,4.72284834256849e-11
Cont_PFCl_5 L,2.09870327003948e-11
Cont_PFCl_5 R,3.39955164693367e-11
Cont_PFCl_6 L,6.24846648515695e-12
Cont_PFCl_6 R,3.73920487422526e-11
Cont_PFCl_7 L,1.70375101619378e-11
Cont_PFCl_7 R,1.81437314977056e-11
Cont_PFCl_8 L,1.50674756946676e-11
Cont_PFCl_8 R,2.02758760281983e-11
Cont_PFCl_9 L,1.55705748254474e-11
Cont_PFCl_9 R,6.6187823903823e-12
Cont_PFCmp_1 L,3.63004675352335e-12
Cont_PFCmp_1 R,1.07314619201078e-12
Cont_PFCmp_2 L,6.33286905016664e-13
Cont_PFCmp_2 R,3.5667036003637e-12
Cont_PFCmp_3 R,2.57820411223272e-12
Cont_PFCv_1 L,4.00211886519312e-13
Cont_PFCv_1 R,6.02466391143593e-12
Cont_PFCv_2 L,4.4031776195246e-12
Cont_Par_1 L,1.78746003224246e-12
Cont_Par_1 R,3.0999230154355e-12
