region,value
Cont_Cing_1 L,9.16663277706152e-11
Cont_Cing_1 R,1.41005528711662e-10
Cont_Cing_2 L,1.06626328802006e-10
Cont_Cing_2 R,1.07393730416129e-10
Cont_Cing_3 L,1.59449632906988e-10
Cont_Cing_3 R,1.70915959542247e-10
Cont_Cing_4 L,1.18851490560402e-10
Cont_Cing_4 R,6.18717405745624e-11
Cont_OFC_1 L,1.82445807601793e-09
Cont_PFCd_1 L,2.64949702040481e-10
Cont_PFCd_2 L,7.81521998458154e-10
Cont_PFCl_1 L,2.57777769631207e-09
Cont_PFCl_1 R,9.8583591746724e-10
Cont_PFCl_10 L,2.16807666214125e-10
Cont_PFCl_10 R,5.61854388663728e-10
Cont_PFCl_11 L,5.72137590368436e-10
Cont_PFCl_11 R,5.90443509613381e-10
Cont_PFCl_12 L,4.59451212076293e-10
Cont_PFCl_12 R,2.13598258275349e-10
Cont_PFCl_13 L,2.08938187827878e-10
Cont_PFCl_13 R,5.22289882932782e-10
Cont_PFCl_14 R,3.02360473293876e-10
Cont_PFCl_15 R,6.59716534384155e-10
Cont_PFCl_16 R,1.98042777363219e-10
Cont_PFCl_17 R,6.98307691891436e-10
Cont_PFCl_18 R,4.16214201450063e-10
Cont_PFCl_19 R,1.4255451163078e-10
Cont_PFCl_2 L,9.61172473042407e-10
Cont_PFCl_2 R,1.16650370860393e-09
Cont_PFCl_20 R,3.31356395273296e-10
Cont_PFCl_21 R,3.18784419485155e-10
Cont_PFCl_22 R,4.13174838309579e-10
Cont_PFCl_23 R,2.08151578283028e-10
Cont_PFCl_24 R,3.01241383539055e-10
Cont_PFCl_25 R,3.19974869417602e-10
Cont_PFCl_3 L,1.01697177934327e-09
Cont_PFCl_3 R,2.68631077322992e-09
Cont_PFCl_4 L,9.18406061933397e-10
Cont_PFCl_4 R,7.14211193195532e-10
Cont_PFCl_5 L,1.95611988369655e-09
Cont_PFCl_5 R,1.48918111160182e-09
Cont_PFCl_6 L,3.20008213327132e-10
Cont_PFCl_6 R,1.57445945980099e-09
Cont_PFCl_7 L,4.84151164730427e-10
Cont_PFCl_7 R,5.92973678000231e-10
Cont_PFCl_8 L,8.10858392337191e-10
Cont_PFCl_8 R,1.3067784190972e-09
Cont_PFCl_9 L,3.33121930718153e-10
Cont_PFCl_9 R,1.56279237610123e-09
Cont_PFCmp_1 L,3.83772570003194e-10
Cont_PFCmp_1 R,3.86639857178993e-10
Cont_PFCmp_2 L,1.31014954538668e-10
Cont_PFCmp_2 R,3.17462693457278e-10
Cont_PFCmp_3 R,3.20549300239276e-10
Cont_PFCv_1 L,6.8332487987937e-11
Cont_PFCv_1 R,3.59086493327592e-10
Cont_PFCv_2 L,3.1075671228276e-10
Cont_Par_1 L,3.74940308594621e-10
Cont_Par_1 R,6.92552388004343e-10
Cont_Par_2 L,7.08500679693301e-10
Cont_Par_2 R,7.80331868161078e-10
Cont_Par_3 L,3.94779736177502e-10
Cont_Par_3 R,4.8054337406736e-10
Cont_Par_4 L,1.63002995864751e-10
Cont_Par_4 R,5.8682798931441e-10
Cont_Par_5 L,4.16838856743627e-10
Cont_Par_5 R,4.95677778765851e-10
Cont_Par_6 L,2.58492729845303e-10
Cont_Par_6 R,2.33423984936796e-10
Cont_Par_7 L,6.6092776063408e-10
Cont_Par_7 R,5.00087939229555e-10
Cont_Par_8 L,5.01416553936439e-10
Cont_Par_8 R,1.19451115189182e-10
Cont_Par_9 L,3.00250218765897e-10
Cont_Par_9 R,1.84589740579026e-10
Cont_Temp_1 L,7.23242787058005e-10
Cont_Temp_1 R,1.32234096118214e-09
Cont_Temp_2 R,1.05748263489399e-09
Cont_pCun_1 L,4.69978182232037e-10
Cont_pCun_1 R,3.44109095867725e-10
Cont_pCun_2 L,2.36905546842437e-10
Cont_pCun_2 R,2.32784405369008e-10
Default_PFC_1 L,9.70686401768861e-11
Default_PFC_10 L,5.26739994365481e-10
Default_PFC_11 L,1.14896346734482e-09
Default_PFC_12 L,7.48433139222003e-10
Default_PFC_13 L,5.82739797826998e-10
Default_PFC_14 L,1.48848522716784e-09
Default_PFC_15 L,2.51174710285314e-10
Default_PFC_16 L,7.20580551631425e-10
Default_PFC_17 L,3.31733531683292e-10
Default_PFC_18 L,5.86769044809315e-10
Default_PFC_19 L,7.46162694801572e-10
Default_PFC_2 L,8.41461678275692e-10
Default_PFC_20 L,6.15307911875066e-10
Default_PFC_21 L,8.19957700761079e-10
Default_PFC_22 L,4.46722761043398e-10
Default_PFC_23 L,8.10237280013115e-10
Default_PFC_24 L,4.42041559049258e-10
Default_PFC_25 L,4.38692112603045e-10
Default_PFC_26 L,4.16018049145865e-10
Default_PFC_27 L,1.17488670591277e-09
Default_PFC_28 L,7.10974973976312e-10
Default_PFC_29 L,4.81706333843694e-10
Default_PFC_3 L,1.24378436218056e-09
Default_PFC_4 L,1.26887714486635e-09
Default_PFC_5 L,1.24159655679502e-09
Default_PFC_6 L,1.02188958880381e-09
Default_PFC_7 L,1.13554281692219e-09
Default_PFC_8 L,9.73079291390101e-10
Default_PFC_9 L,8.60957971781673e-10
Default_PFCdPFCm_1 R,7.35420825602304e-10
Default_PFCdPFCm_10 R,3.38219875674501e-10
Default_PFCdPFCm_11 R,6.84070116514242e-10
Default_PFCdPFCm_12 R,5.44895823769149e-10
Default_PFCdPFCm_13 R,4.05141481069285e-10
Default_PFCdPFCm_14 R,3.67970707259466e-10
Default_PFCdPFCm_15 R,4.51966152848569e-10
Default_PFCdPFCm_16 R,3.22252212673233e-10
Default_PFCdPFCm_17 R,3.6985833574839e-10
Default_PFCdPFCm_18 R,7.40499635246376e-10
Default_PFCdPFCm_19 R,3.86274885440242e-10
Default_PFCdPFCm_2 R,9.69547366525118e-10
Default_PFCdPFCm_3 R,2.38527070141196e-10
Default_PFCdPFCm_4 R,6.10133603979986e-10
Default_PFCdPFCm_5 R,4.85347606428784e-10
Default_PFCdPFCm_6 R,7.50785764725995e-10
Default_PFCdPFCm_7 R,3.16816175132958e-10
Default_PFCdPFCm_8 R,1.01321408051662e-09
Default_PFCdPFCm_9 R,8.58300921036507e-11
Default_PFCv_1 R,2.80619031189855e-10
Default_PFCv_2 R,1.06912845093326e-09
Default_PFCv_3 R,7.04522919507342e-10
Default_PFCv_4 R,1.22982305945762e-09
Default_PFCv_5 R,9.41828989422243e-10
Default_PFCv_6 R,1.19429511969631e-09
Default_PHC_1 L,1.11875342137059e-10
Default_Par_1 L,1.22567603014566e-10
Default_Par_1 R,3.61886495087247e-10
Default_Par_10 L,3.90430069845378e-10
Default_Par_11 L,3.86346857833517e-10
Default_Par_12 L,6.18464859574168e-10
Default_Par_13 L,3.29081338909286e-10
Default_Par_2 L,2.26679889555522e-10
Default_Par_2 R,1.61650381147119e-10
Default_Par_3 L,3.96419191116619e-10
Default_Par_3 R,4.80168185252621e-10
Default_Par_4 L,3.17119170534225e-10
Default_Par_4 R,1.78587733779973e-10
Default_Par_5 L,3.21778711666221e-10
Default_Par_5 R,3.90458796398997e-10
Default_Par_6 L,4.58566862510304e-10
Default_Par_6 R,5.8406152666198e-10
Default_Par_7 L,7.8471049543149e-10
Default_Par_7 R,6.24068636029153e-10
Default_Par_8 L,4.48856660646795e-10
Default_Par_8 R,4.60742393535007e-10
Default_Par_9 L,6.66034726848046e-10
Default_Temp_1 L,9.92905843172032e-10
Default_Temp_1 R,1.41666851310797e-09
Default_Temp_10 L,2.14105260428442e-10
Default_Temp_10 R,5.64904723640648e-10
Default_Temp_11 L,4.28494977320516e-10
Default_Temp_11 R,2.33617089381339e-10
Default_Temp_12 L,3.17106220487039e-10
Default_Temp_2 L,1.31490804203501e-09
Default_Temp_2 R,1.85070158439154e-09
Default_Temp_3 L,6.60643274714968e-10
Default_Temp_3 R,6.88312101196072e-10
Default_Temp_4 L,9.53409251882692e-10
Default_Temp_4 R,1.00985028651978e-09
