region,value
Cont_Cing_1 L,2.21415794534698e-12
Cont_Cing_1 R,9.35647058823434e-13
Cont_Cing_2 L,9.18101400367907e-13
Cont_Cing_2 R,1.50565165723743e-12
Cont_Cing_3 L,1.33282798741142e-12
Cont_Cing_3 R,5.83128023559313e-13
Cont_Cing_4 L,1.4000786023603e-12
Cont_Cing_4 R,1.24853427547716e-12
Cont_OFC_1 L,2.92861762646994e-11
Cont_PFCd_1 L,3.12529698959681e-12
Cont_PFCd_2 L,1.62750531159508e-11
Cont_PFCl_1 L,8.94944972295169e-11
Cont_PFCl_1 R,1.1979482820175e-11
Cont_PFCl_10 L,1.69170113590683e-12
Cont_PFCl_10 R,9.64870695931639e-12
Cont_PFCl_11 L,2.18767588982791e-11
Cont_PFCl_11 R,2.08241636229576e-11
Cont_PFCl_12 L,8.80122458599753e-12
Cont_PFCl_12 R,6.67347959146002e-12
Cont_PFCl_13 L,2.24779243971309e-12
Cont_PFCl_13 R,2.61593193332987e-11
Cont_PFCl_14 R,9.54139854842997e-13
Cont_PFCl_15 R,1.48789467549951e-11
Cont_PFCl_16 R,1.18696446806888e-12
Cont_PFCl_17 R,2.83468835666546e-11
Cont_PFCl_18 R,1.02937610200527e-11
Cont_PFCl_19 R,2.2081673879177e-12
Cont_PFCl_2 L,5.82223683283668e-12
Cont_PFCl_2 R,3.21150881912467e-11
Cont_PFCl_20 R,1.01561775460884e-11
Cont_PFCl_21 R,1.54154261409444e-11
Cont_PFCl_22 R,5.28837769335191e-12
Cont_PFCl_23 R,3.09281816826198e-12
Cont_PFCl_24 R,1.1302875650196e-11
Cont_PFCl_25 R,7.64246758590232e-12
Cont_PFCl_3 L,2.55821743227639e-11
Cont_PFCl_3 R,4.32690393755013e-11
Cont_PFCl_4 L,1.94131875035747e-11
Cont_PFCl_4 R,2.51258735843803e-11
Cont_PFCl_5 L,1.10645278085873e-11
Cont_PFCl_5 R,5.44665632742117e-11
Cont_PFCl_6 L,5.06390304611308e-12
Cont_PFCl_6 R,2.41378130492477e-11
Cont_PFCl_7 L,3.46661000403721e-12
Cont_PFCl_7 R,3.42405310571914e-11
Cont_PFCl_8 L,2.31889795008186e-11
Cont_PFCl_8 R,2.70795343092417e-11
Cont_PFCl_9 L,9.90095535446162e-12
Cont_PFCl_9 R,8.17673688736398e-12
Cont_PFCmp_1 L,4.63571575480716e-12
Cont_PFCmp_1 R,3.8233804875172e-12
Cont_PFCmp_2 L,4.8860943182099e-13
Cont_PFCmp_2 R,6.58753395299785e-12
