region,value
Cont_Cing_1 L,5.37624922922723e-10
Cont_Cing_1 R,6.79052095018246e-10
Cont_Cing_2 L,7.02430200476915e-10
Cont_Cing_2 R,4.87358867955642e-10
Cont_Cing_3 L,6.2228994568911e-10
Cont_Cing_3 R,9.57051857407656e-10
Cont_Cing_4 L,5.53089943091675e-10
Cont_Cing_4 R,2.05289124013473e-10
Cont_OFC_1 L,2.6446305676303e-08
Cont_PFCd_1 L,1.25657899999635e-09
Cont_PFCd_2 L,1.84472739486188e-09
Cont_PFCl_1 L,3.24913529542154e-08
Cont_PFCl_1 R,9.850874838744e-09
Cont_PFCl_10 L,5.35098128507341e-10
Cont_PFCl_10 R,1.93076658700099e-09
Cont_PFCl_11 L,4.10216423099067e-09
Cont_PFCl_11 R,4.01173211532082e-09
Cont_PFCl_12 L,1.75462781390143e-09
Cont_PFCl_12 R,3.19977168045521e-09
Cont_PFCl_13 L,5.59924296984604e-10
Cont_PFCl_13 R,4.98937766852473e-09
Cont_PFCl_14 R,1.61357320936914e-09
Cont_PFCl_15 R,3.99863524289299e-09
Cont_PFCl_16 R,1.55492886465244e-09
Cont_PFCl_17 R,3.50585647084294e-09
Cont_PFCl_18 R,1.91708288524077e-09
Cont_PFCl_19 R,2.11943424852172e-09
Cont_PFCl_2 L,7.69454731007331e-09
Cont_PFCl_2 R,1.96282054201406e-08
Cont_PFCl_20 R,2.04842709094446e-09
Cont_PFCl_21 R,2.69815039627244e-09
Cont_PFCl_22 R,1.80364016788505e-09
Cont_PFCl_23 R,3.13938366680095e-10
Cont_PFCl_24 R,9.07870349117113e-10
Cont_PFCl_25 R,1.35020511892422e-09
Cont_PFCl_3 L,7.93803272925666e-09
Cont_PFCl_3 R,3.10127965921189e-08
Cont_PFCl_4 L,5.32232931482503e-09
Cont_PFCl_4 R,1.10127917949613e-08
Cont_PFCl_5 L,5.03947075371204e-09
Cont_PFCl_5 R,1.37213232365294e-08
Cont_PFCl_6 L,1.10403030230592e-09
Cont_PFCl_6 R,7.3324037518118e-09
Cont_PFCl_7 L,2.96664358426555e-09
Cont_PFCl_7 R,9.87067147348337e-09
Cont_PFCl_8 L,6.13635176425395e-09
Cont_PFCl_8 R,1.13279862755017e-08
Cont_PFCl_9 L,2.9688854077166e-09
Cont_PFCl_9 R,3.48467789898316e-09
Cont_PFCmp_1 L,4.00981217635864e-09
Cont_PFCmp_1 R,3.43733065047398e-09
Cont_PFCmp_2 L,3.72227966184645e-10
Cont_PFCmp_2 R,2.83442730493528e-09
Cont_PFCmp_3 R,2.09273984464456e-09
Cont_PFCv_1 L,1.25873467188127e-09
Cont_PFCv_1 R,1.97956232099996e-09
Cont_PFCv_2 L,2.65205395160774e-09
Cont_Par_1 L,4.87076315843128e-10
Cont_Par_1 R,1.56231124473519e-09
Cont_Par_2 L,2.88491605681828e-09
Cont_Par_2 R,2.67474181671501e-09
Cont_Par_3 L,1.41499665153367e-09
Cont_Par_3 R,1.15067539836012e-09
Cont_Par_4 L,1.24932425929553e-09
Cont_Par_4 R,1.46855259479961e-09
Cont_Par_5 L,8.27907228767014e-10
Cont_Par_5 R,1.44561971512147e-09
Cont_Par_6 L,3.02521831510683e-10
Cont_Par_6 R,1.53409130034319e-09
Cont_Par_7 L,1.17200414365765e-09
Cont_Par_7 R,5.78073890140327e-10
Cont_Par_8 L,3.79921215487811e-10
Cont_Par_8 R,6.25925174105054e-10
Cont_Par_9 L,2.52510343038882e-10
Cont_Par_9 R,5.52720248506948e-10
Cont_Temp_1 L,2.40322542050318e-09
Cont_Temp_1 R,3.78789342462604e-09
Cont_Temp_2 R,3.63185318272706e-09
Cont_pCun_1 L,2.11117348130262e-09
Cont_pCun_1 R,1.19278798379977e-09
Cont_pCun_2 L,4.7929793017574e-10
Cont_pCun_2 R,8.85009384054469e-10
Default_PFC_1 L,1.23270877748246e-09
Default_PFC_10 L,1.02701035678122e-08
Default_PFC_11 L,6.63936554363545e-09
Default_PFC_12 L,4.50462774139849e-09
Default_PFC_13 L,9.99842432163963e-09
Default_PFC_14 L,9.89203302742372e-09
Default_PFC_15 L,3.80847183049184e-09
Default_PFC_16 L,6.90565396404995e-09
Default_PFC_17 L,2.43823510542396e-09
Default_PFC_18 L,2.47425457381782e-09
Default_PFC_19 L,6.04729347785374e-09
Default_PFC_2 L,4.13914927011312e-09
Default_PFC_20 L,1.86173420810726e-09
Default_PFC_21 L,7.11973966787015e-09
Default_PFC_22 L,2.2418116155603e-09
Default_PFC_23 L,6.531741661856e-09
Default_PFC_24 L,2.32726458983398e-09
Default_PFC_25 L,3.47660240932925e-09
Default_PFC_26 L,1.98987668194321e-09
Default_PFC_27 L,3.82589471793934e-09
Default_PFC_28 L,4.80735067276458e-09
Default_PFC_29 L,2.22412616868172e-09
Default_PFC_3 L,9.22075202272794e-09
Default_PFC_4 L,1.3212344772461e-08
Default_PFC_5 L,2.25622926519763e-08
Default_PFC_6 L,8.33579497892623e-09
Default_PFC_7 L,1.50864383615451e-08
Default_PFC_8 L,9.05730096765771e-09
Default_PFC_9 L,5.51215700238975e-09
Default_PFCdPFCm_1 R,7.84319304144543e-09
Default_PFCdPFCm_10 R,2.36730465324557e-09
Default_PFCdPFCm_11 R,2.97448694919562e-09
Default_PFCdPFCm_12 R,2.51537103009355e-09
Default_PFCdPFCm_13 R,2.06457192169103e-09
Default_PFCdPFCm_14 R,2.79258340421308e-09
Default_PFCdPFCm_15 R,1.83558348942428e-09
Default_PFCdPFCm_16 R,1.49785013917449e-09
Default_PFCdPFCm_17 R,3.11091005443269e-09
Default_PFCdPFCm_18 R,3.20177267739269e-09
Default_PFCdPFCm_19 R,1.62461685871465e-09
Default_PFCdPFCm_2 R,4.4194799346085e-09
Default_PFCdPFCm_3 R,4.36445679467854e-10
Default_PFCdPFCm_4 R,4.88702259905256e-09
Default_PFCdPFCm_5 R,3.45926619551845e-09
Default_PFCdPFCm_6 R,3.60795723119491e-09
Default_PFCdPFCm_7 R,2.94868592980023e-09
Default_PFCdPFCm_8 R,5.98375396932663e-09
Default_PFCdPFCm_9 R,2.1428662690877e-09
Default_PFCv_1 R,3.0282557513364e-09
Default_PFCv_2 R,9.75827312105273e-09
Default_PFCv_3 R,5.20570003709467e-09
Default_PFCv_4 R,1.31184510563876e-08
Default_PFCv_5 R,5.60979224733209e-09
Default_PFCv_6 R,4.07852506463319e-09
Default_PHC_1 L,1.46873362771512e-09
Default_Par_1 L,1.48263836315377e-10
Default_Par_1 R,5.32873265987678e-10
Default_Par_10 L,1.38386931805185e-09
Default_Par_11 L,2.37782130766779e-09
Default_Par_12 L,1.92496413175606e-09
Default_Par_13 L,2.11281802690459e-09
Default_Par_2 L,1.99998338893753e-10
Default_Par_2 R,1.08262560178612e-09
Default_Par_3 L,1.16325297251433e-09
Default_Par_3 R,6.10714281737268e-10
Default_Par_4 L,5.17270036701963e-10
Default_Par_4 R,1.12663776091317e-09
Default_Par_5 L,2.22519882624684e-10
Default_Par_5 R,1.03014007852283e-09
Default_Par_6 L,6.02917545873191e-10
Default_Par_6 R,1.52915756917922e-09
Default_Par_7 L,3.31008515208899e-09
Default_Par_7 R,1.67417624851397e-09
Default_Par_8 L,1.5765750369652e-09
Default_Par_8 R,3.07758017783569e-09
Default_Par_9 L,1.44892738197928e-09
Default_Temp_1 L,8.16177616168743e-09
Default_Temp_1 R,1.80971846250079e-08
Default_Temp_10 L,3.8571091773627e-10
Default_Temp_10 R,1.13193049905976e-09
