region,value
Cont_Cing_1 L,2.16507067967096e-13
Cont_Cing_1 R,3.34708835355109e-13
Cont_Cing_2 L,1.42812296376679e-13
Cont_Cing_2 R,1.8223317249601e-13
Cont_Cing_3 L,4.79697016344757e-13
Cont_Cing_3 R,1.29590671375108e-13
Cont_Cing_4 L,1.75865610014031e-13
Cont_Cing_4 R,9.45168571993551e-14
Cont_OFC_1 L,6.12744281463722e-12
Cont_PFCd_1 L,4.43758078474662e-13
Cont_PFCd_2 L,1.26319636430007e-12
Cont_PFCl_1 L,7.83290307191289e-12
Cont_PFCl_1 R,2.20053472521064e-12
Cont_PFCl_10 L,4.83747500662999e-13
Cont_PFCl_10 R,4.70896497990522e-13
Cont_PFCl_11 L,1.91639900133039e-12
Cont_PFCl_11 R,3.10321836244793e-12
Cont_PFCl_12 L,1.19984729792483e-12
Cont_PFCl_12 R,8.85006686304393e-13
Cont_PFCl_13 L,4.86569402672355e-13
Cont_PFCl_13 R,3.01716319946672e-12
Cont_PFCl_14 R,4.06857052931359e-13
Cont_PFCl_15 R,1.53858974134022e-12
Cont_PFCl_16 R,3.88450840480291e-13
Cont_PFCl_17 R,1.76867004993319e-12
Cont_PFCl_18 R,1.09852848646027e-12
Cont_PFCl_19 R,3.73392377471345e-13
Cont_PFCl_2 L,1.51098485606839e-12
Cont_PFCl_2 R,5.38138918250635e-12
Cont_PFCl_20 R,1.54925810125595e-12
Cont_PFCl_21 R,1.135059889513e-12
Cont_PFCl_22 R,8.71214700621507e-13
Cont_PFCl_23 R,3.3314385404994e-13
Cont_PFCl_24 R,4.85993289687161e-13
Cont_PFCl_25 R,2.18984466216075e-13
Cont_PFCl_3 L,2.11020436382723e-12
Cont_PFCl_3 R,6.97556406420394e-12
Cont_PFCl_4 L,1.76254771713355e-12
Cont_PFCl_4 R,3.69791252838934e-12
Cont_PFCl_5 L,1.83067411865137e-12
Cont_PFCl_5 R,3.29779187882588e-12
Cont_PFCl_6 L,7.26671818961903e-13
Cont_PFCl_6 R,2.65883971272257e-12
Cont_PFCl_7 L,6.06890460800044e-13
Cont_PFCl_7 R,2.49534514823417e-12
Cont_PFCl_8 L,2.63908940558494e-12
Cont_PFCl_8 R,4.37107710272746e-12
Cont_PFCl_9 L,1.81416368996191e-12
Cont_PFCl_9 R,1.42365176559003e-12
Cont_PFCmp_1 L,6.48741276262304e-13
Cont_PFCmp_1 R,6.10812291060055e-13
Cont_PFCmp_2 L,2.89550651642743e-13
Cont_PFCmp_2 R,6.80681254117156e-13
Cont_PFCmp_3 R,4.84639766522101e-13
Cont_PFCv_1 L,1.61224414457841e-13
Cont_PFCv_1 R,2.77900830020056e-13
Cont_PFCv_2 L,3.14581273900932e-13
Cont_Par_1 L,3.5978084205751e-13
Cont_Par_1 R,1.18163349507151e-12
Cont_Par_2 L,3.62859358920217e-12
Cont_Par_2 R,1.86324144578968e-12
Cont_Par_3 L,1.24499427686371e-12
Cont_Par_3 R,9.08445258410826e-13
Cont_Par_4 L,1.51633126161982e-12
Cont_Par_4 R,9.84149857837535e-13
Cont_Par_5 L,3.08987890412812e-13
Cont_Par_5 R,6.41825625873828e-13
Cont_Par_6 L,4.9965016427559e-13
Cont_Par_6 R,6.36581961240787e-14
Cont_Par_7 L,1.51423847465429e-12
Cont_Par_7 R,7.61882234444556e-13
Cont_Par_8 L,3.34258610077801e-13
Cont_Par_8 R,1.31865621715012e-13
Cont_Par_9 L,3.04178615062125e-13
Cont_Par_9 R,1.81575373941256e-13
Cont_Temp_1 L,7.94275882587427e-13
Cont_Temp_1 R,2.66325205463314e-12
Cont_Temp_2 R,1.72202380011955e-12
Cont_pCun_1 L,7.06336859354729e-13
Cont_pCun_1 R,9.21101549335808e-13
Cont_pCun_2 L,3.79316162880832e-13
Cont_pCun_2 R,2.74308962618837e-13
Default_PFC_1 L,1.18115650178095e-13
Default_PFC_10 L,1.74569854767421e-12
Default_PFC_11 L,1.41208644420967e-12
Default_PFC_12 L,2.2800801362657e-12
Default_PFC_13 L,1.45748967262196e-12
Default_PFC_14 L,2.42740217954154e-12
Default_PFC_15 L,3.54402254403762e-13
Default_PFC_16 L,1.75446959533178e-12
Default_PFC_17 L,5.51575385493658e-13
Default_PFC_18 L,7.2850651328064e-13
Default_PFC_19 L,1.31501065600051e-12
