region,value
Cont_Cing_1 L,4.37276895217845e-10
Cont_Cing_1 R,5.04593637560248e-10
Cont_Cing_2 L,4.38856381482674e-10
Cont_Cing_2 R,4.5478856603711e-10
Cont_Cing_3 L,4.7193845082773e-10
Cont_Cing_3 R,2.90482322140327e-10
Cont_Cing_4 L,3.18709203907817e-10
Cont_Cing_4 R,1.98566079714749e-10
Cont_OFC_1 L,3.63560204576802e-09
Cont_PFCd_1 L,7.04137457295717e-10
Cont_PFCd_2 L,1.61904678121996e-09
Cont_PFCl_1 L,9.1780086263327e-09
Cont_PFCl_1 R,2.88695355996995e-09
Cont_PFCl_10 L,6.3715525032912e-10
Cont_PFCl_10 R,5.12444476954253e-10
Cont_PFCl_11 L,2.03433941912831e-09
Cont_PFCl_11 R,1.89031084993421e-09
Cont_PFCl_12 L,2.09970908852638e-09
Cont_PFCl_12 R,8.96022738570582e-10
Cont_PFCl_13 L,1.53818710681277e-09
Cont_PFCl_13 R,5.25550549691248e-09
Cont_PFCl_14 R,5.68756177470235e-10
Cont_PFCl_15 R,1.71343277344831e-09
Cont_PFCl_16 R,4.19570913959842e-10
Cont_PFCl_17 R,2.75492569511317e-09
Cont_PFCl_18 R,8.42235927389552e-10
Cont_PFCl_19 R,7.53177085559073e-10
Cont_PFCl_2 L,1.47711697745301e-09
Cont_PFCl_2 R,7.13545167271886e-09
Cont_PFCl_20 R,2.64567115232855e-09
Cont_PFCl_21 R,1.61989662473064e-09
Cont_PFCl_22 R,1.7842659960244e-09
Cont_PFCl_23 R,8.50914314519199e-10
Cont_PFCl_24 R,1.18005448545252e-09
Cont_PFCl_25 R,1.42862479065276e-09
Cont_PFCl_3 L,1.84147716366716e-09
Cont_PFCl_3 R,6.55172970979116e-09
Cont_PFCl_4 L,2.1557923188296e-09
Cont_PFCl_4 R,4.02240700664691e-09
Cont_PFCl_5 L,5.65097577712392e-09
Cont_PFCl_5 R,4.55766546161534e-09
Cont_PFCl_6 L,2.0059175413368e-09
Cont_PFCl_6 R,2.54980461869853e-09
Cont_PFCl_7 L,1.6530109867535e-09
Cont_PFCl_7 R,1.86386656212908e-09
Cont_PFCl_8 L,4.13580264060323e-09
Cont_PFCl_8 R,5.66487306566021e-09
Cont_PFCl_9 L,2.17561451279669e-09
Cont_PFCl_9 R,2.10561688350707e-09
Cont_PFCmp_1 L,1.87124322204015e-09
Cont_PFCmp_1 R,1.16196124638748e-09
Cont_PFCmp_2 L,5.18346527743114e-10
Cont_PFCmp_2 R,1.58332586325595e-09
Cont_PFCmp_3 R,1.28212158961017e-09
Cont_PFCv_1 L,2.14541424203262e-10
Cont_PFCv_1 R,1.0677894088646e-09
Cont_PFCv_2 L,5.56839051592395e-10
Cont_Par_1 L,1.28351269995011e-09
Cont_Par_1 R,2.557866318202e-09
Cont_Par_2 L,2.49106833984344e-09
Cont_Par_2 R,3.67514168337154e-09
Cont_Par_3 L,3.09074484391878e-09
Cont_Par_3 R,2.17799168237293e-09
Cont_Par_4 L,1.80074124412916e-09
Cont_Par_4 R,1.58752544608808e-09
Cont_Par_5 L,8.13032960053857e-10
Cont_Par_5 R,2.58660534415356e-09
Cont_Par_6 L,7.37031316523751e-10
Cont_Par_6 R,1.04890071631105e-09
Cont_Par_7 L,2.40460580736926e-09
Cont_Par_7 R,9.6168019469916e-10
Cont_Par_8 L,1.55962184884293e-09
Cont_Par_8 R,3.31723900500489e-10
Cont_Par_9 L,3.93540108881773e-10
Cont_Par_9 R,4.03659808442702e-10
Cont_Temp_1 L,3.66467419178831e-09
Cont_Temp_1 R,3.72036079062254e-09
Cont_Temp_2 R,5.55177094616882e-09
Cont_pCun_1 L,1.42261377153136e-09
Cont_pCun_1 R,1.29249520181341e-09
Cont_pCun_2 L,1.04469878223429e-09
Cont_pCun_2 R,9.23794948285739e-10
Default_PFC_1 L,2.48240863059189e-10
Default_PFC_10 L,2.92501898221374e-09
Default_PFC_11 L,2.05739999252411e-09
Default_PFC_12 L,3.39460050902109e-09
Default_PFC_13 L,2.753839191329e-09
Default_PFC_14 L,3.57983481114914e-09
Default_PFC_15 L,6.80235378528133e-10
Default_PFC_16 L,2.20265046306362e-09
Default_PFC_17 L,1.11495637919721e-09
Default_PFC_18 L,9.09298228060403e-10
Default_PFC_19 L,2.55002750173701e-09
Default_PFC_2 L,1.9855387577257e-09
Default_PFC_20 L,8.43299397729159e-10
Default_PFC_21 L,4.68497651719597e-09
Default_PFC_22 L,1.06394035640601e-09
Default_PFC_23 L,5.87764520961825e-09
Default_PFC_24 L,2.24377566933991e-09
Default_PFC_25 L,1.50463301032319e-09
Default_PFC_26 L,1.59008763194156e-09
Default_PFC_27 L,1.68108953255852e-09
Default_PFC_28 L,2.73389112665899e-09
Default_PFC_29 L,2.03612417593034e-09
Default_PFC_3 L,5.47904697356961e-09
Default_PFC_4 L,2.8653866746059e-09
Default_PFC_5 L,3.71403437984797e-09
Default_PFC_6 L,2.16587754910522e-09
Default_PFC_7 L,3.80595954828102e-09
Default_PFC_8 L,3.17762672837888e-09
Default_PFC_9 L,2.95007535695627e-09
Default_PFCdPFCm_1 R,2.18814303250461e-09
Default_PFCdPFCm_10 R,1.8162591290617e-09
Default_PFCdPFCm_11 R,1.4445134147746e-09
Default_PFCdPFCm_12 R,3.24656772939738e-09
Default_PFCdPFCm_13 R,3.19515199324553e-09
Default_PFCdPFCm_14 R,1.9154914092541e-09
Default_PFCdPFCm_15 R,1.75887073950012e-09
Default_PFCdPFCm_16 R,1.59440189820715e-09
Default_PFCdPFCm_17 R,2.56634892432481e-09
Default_PFCdPFCm_18 R,3.34666464566844e-09
Default_PFCdPFCm_19 R,1.7833652535719e-09
Default_PFCdPFCm_2 R,2.08033683913612e-09
Default_PFCdPFCm_3 R,5.50457608403444e-10
Default_PFCdPFCm_4 R,1.8036821498163e-09
Default_PFCdPFCm_5 R,2.41979105843514e-09
Default_PFCdPFCm_6 R,2.55840638374327e-09
Default_PFCdPFCm_7 R,7.61026734321775e-10
Default_PFCdPFCm_8 R,4.74388797676121e-09
Default_PFCdPFCm_9 R,2.81291109021401e-10
Default_PFCv_1 R,9.64666372873512e-10
Default_PFCv_2 R,3.31593888473545e-09
Default_PFCv_3 R,1.68017167546441e-09
Default_PFCv_4 R,2.37830496417886e-09
Default_PFCv_5 R,2.13561003337068e-09
Default_PFCv_6 R,1.21139038786221e-09
Default_PHC_1 L,5.70589332872068e-10
Default_Par_1 L,2.78163301665234e-10
Default_Par_1 R,3.10569422509885e-10
Default_Par_10 L,1.83411969120325e-09
Default_Par_11 L,2.70611769885333e-09
Default_Par_12 L,2.47961656633622e-09
Default_Par_13 L,1.60082723040939e-09
Default_Par_2 L,4.48316181727554e-10
Default_Par_2 R,3.47472152354479e-10
Default_Par_3 L,8.32586870515481e-10
Default_Par_3 R,6.58632250595376e-10
Default_Par_4 L,1.11920031686848e-09
Default_Par_4 R,6.94217134553156e-10
Default_Par_5 L,7.88939534223818e-10
Default_Par_5 R,1.32193812997764e-09
Default_Par_6 L,1.46726723073471e-09
Default_Par_6 R,9.53216755963456e-10
Default_Par_7 L,2.14302696160079e-09
Default_Par_7 R,2.07377850853155e-09
Default_Par_8 L,1.67121901865649e-09
Default_Par_8 R,3.31953016454803e-09
Default_Par_9 L,2.35468348734465e-09
Default_Temp_1 L,5.48192081029396e-09
Default_Temp_1 R,9.33199052799901e-09
Default_Temp_10 L,4.35227019783075e-10
Default_Temp_10 R,1.98240046279276e-09
Default_Temp_11 L,1.7863594110981e-09
Default_Temp_11 R,5.37073105081207e-10
Default_Temp_12 L,4.85194806909413e-10
Default_Temp_2 L,5.26013812756452e-09
Default_Temp_2 R,6.60895873640725e-09
Default_Temp_3 L,3.19329521020108e-09
Default_Temp_3 R,1.79377317427888e-09
Default_Temp_4 L,2.92385783233554e-09
Default_Temp_4 R,3.0076649382354e-09
Default_Temp_5 L,4.77843976014914e-09
Default_Temp_5 R,4.6788066088537e-09
Default_Temp_6 L,2.09801155146135e-09
Default_Temp_6 R,1.61905512566683e-09
Default_Temp_7 L,5.02216020194935e-09
Default_Temp_7 R,2.84446076053137e-09
Default_Temp_8 L,2.53004063398283e-09
Default_Temp_8 R,4.4957612582444e-10
Default_Temp_9 L,2.71537970549802e-09
Default_Temp_9 R,4.64133074164827e-10
Default_pCunPCC_1 L,6.04836097415491e-10
Default_pCunPCC_1 R,7.91651280249844e-10
Default_pCunPCC_10 L,7.40975243383924e-10
Default_pCunPCC_10 R,7.45640809053355e-10
Default_pCunPCC_11 L,4.14213964200629e-10
Default_pCunPCC_11 R,3.83630167340606e-10
Default_pCunPCC_12 L,3.87739395276682e-10
Default_pCunPCC_12 R,5.90214597746711e-10
Default_pCunPCC_13 L,6.93903312817772e-10
Default_pCunPCC_13 R,3.50961886525489e-10
Default_pCunPCC_14 L,4.3197441559612e-10
Default_pCunPCC_14 R,5.50795363451127e-10
Default_pCunPCC_15 L,1.01985699762593e-09
Default_pCunPCC_16 L,6.50638995846417e-10
Default_pCunPCC_17 L,3.35326902146949e-10
Default_pCunPCC_2 L,1.78293739884736e-10
Default_pCunPCC_2 R,1.81445598347019e-10
Default_pCunPCC_3 L,5.89264345430446e-10
Default_pCunPCC_3 R,1.23200749361714e-09
Default_pCunPCC_4 L,7.38810305087898e-10
Default_pCunPCC_4 R,6.04728644514644e-10
Default_pCunPCC_5 L,1.79837049816868e-10
Default_pCunPCC_5 R,2.77380093503073e-10
Default_pCunPCC_6 L,2.59667137185948e-10
Default_pCunPCC_6 R,6.31175171437605e-10
Default_pCunPCC_7 L,6.12119982355082e-10
Default_pCunPCC_7 R,3.04083417956318e-10
Default_pCunPCC_8 L,8.70304374216853e-10
Default_pCunPCC_8 R,5.7421672766552e-10
Default_pCunPCC_9 L,9.14374548431764e-10
Default_pCunPCC_9 R,4.18708731012908e-10
DorsAttn_FEF_1 L,1.68134938734474e-09
DorsAttn_FEF_1 R,1.91449776041902e-09
DorsAttn_FEF_2 L,9.06886183502097e-10
DorsAttn_FEF_2 R,4.45365884452694e-10
DorsAttn_FEF_3 L,6.19364811073538e-10
DorsAttn_FEF_3 R,1.63721694132758e-09
DorsAttn_FEF_4 L,2.90220192388998e-09
DorsAttn_FEF_4 R,5.83457594030562e-10
DorsAttn_Post_1 L,1.07278536927259e-09
DorsAttn_Post_1 R,6.38880549554148e-10
DorsAttn_Post_10 L,5.88721412236893e-10
DorsAttn_Post_10 R,1.38775392305208e-09
DorsAttn_Post_11 L,2.06470877373604e-09
DorsAttn_Post_11 R,1.29486422084492e-09
DorsAttn_Post_12 L,1.82319133729895e-09
DorsAttn_Post_12 R,6.51160952162667e-10
DorsAttn_Post_13 L,5.20297775112065e-10
DorsAttn_Post_13 R,2.55742654694212e-10
DorsAttn_Post_14 L,5.20064380497603e-10
DorsAttn_Post_14 R,7.15018170909875e-10
DorsAttn_Post_15 L,4.40590039975226e-10
DorsAttn_Post_15 R,1.08059889530144e-09
DorsAttn_Post_16 L,4.63820186708104e-10
DorsAttn_Post_16 R,5.77563269706656e-10
DorsAttn_Post_17 L,1.49094219016314e-09
DorsAttn_Post_17 R,5.13472844873355e-10
DorsAttn_Post_18 L,1.02466925898331e-09
DorsAttn_Post_18 R,3.68552875997423e-10
DorsAttn_Post_19 L,2.8876416840178e-10
