region,value
Cont_Cing_1 L,3.1790028974442e-13
Cont_Cing_1 R,5.84261948943022e-13
Cont_Cing_2 L,1.52469459941903e-13
Cont_Cing_2 R,2.71356299359023e-13
Cont_Cing_3 L,5.4859353068494e-13
Cont_Cing_3 R,1.64345370141888e-13
Cont_Cing_4 L,2.14542274549527e-13
Cont_Cing_4 R,1.15576813720823e-13
Cont_OFC_1 L,1.92694655295713e-12
Cont_PFCd_1 L,4.31076857609666e-13
Cont_PFCd_2 L,7.96942157358708e-13
Cont_PFCl_1 L,6.14289388333659e-12
Cont_PFCl_1 R,2.56122958884403e-12
Cont_PFCl_10 L,3.55331676913302e-13
Cont_PFCl_10 R,1.2167371651754e-12
Cont_PFCl_11 L,1.78914083450014e-12
Cont_PFCl_11 R,2.38964884592746e-12
Cont_PFCl_12 L,1.03164564509266e-12
Cont_PFCl_12 R,1.92107029636403e-12
Cont_PFCl_13 L,3.59309051036662e-13
Cont_PFCl_13 R,2.41509531850379e-12
Cont_PFCl_14 R,7.12445544502489e-13
Cont_PFCl_15 R,2.71291189950135e-12
Cont_PFCl_16 R,4.14163882529447e-13
Cont_PFCl_17 R,1.16760045711002e-12
Cont_PFCl_18 R,2.6654471438816e-13
Cont_PFCl_19 R,4.39742800672984e-13
Cont_PFCl_2 L,1.68436427315919e-12
Cont_PFCl_2 R,3.31811052018014e-12
Cont_PFCl_20 R,3.16054547003175e-13
Cont_PFCl_21 R,1.72131563344075e-12
Cont_PFCl_22 R,4.73747021390505e-13
Cont_PFCl_23 R,2.20878658970246e-13
Cont_PFCl_24 R,8.5717646164117e-13
Cont_PFCl_25 R,6.69915298105331e-13
Cont_PFCl_3 L,1.2033283707538e-12
Cont_PFCl_3 R,5.71770984814827e-12
Cont_PFCl_4 L,2.26185151135572e-12
Cont_PFCl_4 R,1.53108876789797e-12
Cont_PFCl_5 L,2.61623003364245e-12
Cont_PFCl_5 R,2.57063604368421e-12
Cont_PFCl_6 L,1.41691383656886e-12
Cont_PFCl_6 R,6.63588364820442e-12
Cont_PFCl_7 L,1.47884676851309e-12
Cont_PFCl_7 R,2.8750688228487e-12
Cont_PFCl_8 L,3.57383826053216e-12
Cont_PFCl_8 R,4.68470441672711e-12
Cont_PFCl_9 L,2.52644133662978e-12
Cont_PFCl_9 R,2.36667657750171e-12
Cont_PFCmp_1 L,7.84034224415471e-13
Cont_PFCmp_1 R,5.74691409501057e-13
Cont_PFCmp_2 L,1.71936227930814e-13
Cont_PFCmp_2 R,6.16271465825353e-13
Cont_PFCmp_3 R,3.93386259736558e-13
Cont_PFCv_1 L,1.84733970791945e-13
Cont_PFCv_1 R,2.67351430704016e-13
Cont_PFCv_2 L,2.59991944933455e-13
Cont_Par_1 L,9.82645719493352e-13
Cont_Par_1 R,1.45738432958399e-12
Cont_Par_2 L,2.64536729020946e-12
Cont_Par_2 R,2.13715460712695e-12
Cont_Par_3 L,6.54495157136074e-12
Cont_Par_3 R,1.31868135344017e-12
Cont_Par_4 L,1.91980816337564e-12
Cont_Par_4 R,1.46395337977786e-12
Cont_Par_5 L,2.00439389600237e-12
Cont_Par_5 R,1.55888212922614e-12
Cont_Par_6 L,2.18119255149006e-12
Cont_Par_6 R,3.39831781317465e-13
Cont_Par_7 L,2.77605387446898e-12
Cont_Par_7 R,1.50597284560766e-12
Cont_Par_8 L,1.63512910271837e-12
Cont_Par_8 R,2.45662236691711e-13
Cont_Par_9 L,1.28179889956261e-12
Cont_Par_9 R,4.65427606465832e-13
Cont_Temp_1 L,3.72607966354806e-12
Cont_Temp_1 R,5.54458438565223e-12
Cont_Temp_2 R,3.92220460126721e-12
Cont_pCun_1 L,3.04303106072174e-12
Cont_pCun_1 R,1.83631199322943e-12
Cont_pCun_2 L,3.58160705355158e-13
