region,value
Cont_Cing_1 L,1.33457309077215e-12
Cont_Cing_1 R,3.79651638517135e-12
Cont_Cing_2 L,1.06215612981233e-12
Cont_Cing_2 R,1.27462199432942e-12
Cont_Cing_3 L,3.2005197961245e-12
Cont_Cing_3 R,6.11634515769704e-13
Cont_Cing_4 L,9.12161195706509e-13
Cont_Cing_4 R,9.0678192299433e-13
Cont_OFC_1 L,1.04638994848983e-10
Cont_PFCd_1 L,4.51588797404929e-12
Cont_PFCd_2 L,1.59338039561509e-11
Cont_PFCl_1 L,1.43648403445657e-10
Cont_PFCl_1 R,1.7987634397344e-11
Cont_PFCl_10 L,2.4912680440995e-12
Cont_PFCl_10 R,6.28015946840145e-12
Cont_PFCl_11 L,3.7951797442719e-11
Cont_PFCl_11 R,4.56249353555004e-11
Cont_PFCl_12 L,1.40765704135768e-11
Cont_PFCl_12 R,1.18049583148383e-11
Cont_PFCl_13 L,5.16222982784198e-12
Cont_PFCl_13 R,5.59515100920752e-11
Cont_PFCl_14 R,2.58416986895274e-12
Cont_PFCl_15 R,2.44790480005053e-11
Cont_PFCl_16 R,2.13868136672476e-12
Cont_PFCl_17 R,3.123433723524e-11
Cont_PFCl_18 R,1.98420073474905e-11
Cont_PFCl_19 R,5.67285385330477e-12
Cont_PFCl_2 L,1.27784776208191e-11
Cont_PFCl_2 R,7.33244259689564e-11
Cont_PFCl_20 R,2.9684063438124e-11
Cont_PFCl_21 R,2.12751202892626e-11
Cont_PFCl_22 R,1.67951814997539e-11
Cont_PFCl_23 R,6.97220238102492e-12
Cont_PFCl_24 R,5.14842116597124e-12
Cont_PFCl_25 R,4.07733196666107e-12
Cont_PFCl_3 L,2.15228421423413e-11
Cont_PFCl_3 R,1.25231571658573e-10
Cont_PFCl_4 L,1.42102680746023e-11
Cont_PFCl_4 R,4.32199307661945e-11
Cont_PFCl_5 L,1.19877057747934e-11
Cont_PFCl_5 R,4.60125183542365e-11
Cont_PFCl_6 L,4.68050646813007e-12
Cont_PFCl_6 R,2.57727229186017e-11
Cont_PFCl_7 L,6.17968953846141e-12
Cont_PFCl_7 R,2.49984531305729e-11
Cont_PFCl_8 L,3.37831342111086e-11
Cont_PFCl_8 R,4.11056628111316e-11
Cont_PFCl_9 L,2.07127816009082e-11
Cont_PFCl_9 R,1.16096255527574e-11
Cont_PFCmp_1 L,5.39491038537421e-12
Cont_PFCmp_1 R,3.55075594183817e-12
Cont_PFCmp_2 L,1.43568468920114e-12
Cont_PFCmp_2 R,7.27351731746949e-12
Cont_PFCmp_3 R,4.25890962407705e-12
Cont_PFCv_1 L,1.28188285906375e-12
Cont_PFCv_1 R,2.10423549567032e-12
Cont_PFCv_2 L,1.56542158944609e-12
Cont_Par_1 L,3.01554736064374e-12
Cont_Par_1 R,1.90937893993524e-11
Cont_Par_2 L,5.99980120484853e-11
Cont_Par_2 R,2.67878121359688e-11
Cont_Par_3 L,2.07052365650787e-11
Cont_Par_3 R,1.40506042497223e-11
Cont_Par_4 L,2.62371600088396e-11
Cont_Par_4 R,1.27908619554203e-11
Cont_Par_5 L,2.52758076330324e-12
Cont_Par_5 R,9.46507857153692e-12
Cont_Par_6 L,4.13521599772801e-12
Cont_Par_6 R,5.63310245077795e-13
Cont_Par_7 L,1.41290866839929e-11
Cont_Par_7 R,9.74419161065599e-12
Cont_Par_8 L,1.59511564101001e-12
Cont_Par_8 R,6.39864121200593e-13
