region,value
Cont_Cing_1 L,3.15285033434903e-10
Cont_Cing_1 R,4.60158561383158e-10
Cont_Cing_2 L,4.04716665810333e-10
Cont_Cing_2 R,3.51838867651626e-10
Cont_Cing_3 L,4.13616609288403e-10
Cont_Cing_3 R,5.7684924591513e-10
Cont_Cing_4 L,3.46684303286602e-10
Cont_Cing_4 R,1.5502202311224e-10
Cont_OFC_1 L,8.84164953255995e-09
Cont_PFCd_1 L,5.8028919655726e-10
Cont_PFCd_2 L,1.02345001404171e-09
Cont_PFCl_1 L,1.37703041791651e-08
Cont_PFCl_1 R,4.13812062467891e-09
Cont_PFCl_10 L,3.68851917270652e-10
Cont_PFCl_10 R,1.16132082655047e-09
Cont_PFCl_11 L,2.9121699327142e-09
Cont_PFCl_11 R,3.08339533776288e-09
Cont_PFCl_12 L,1.22850965355099e-09
Cont_PFCl_12 R,2.63083189732775e-09
Cont_PFCl_13 L,3.70157135135709e-10
Cont_PFCl_13 R,3.03455654847992e-09
Cont_PFCl_14 R,9.99499296908445e-10
Cont_PFCl_15 R,2.45779511859802e-09
Cont_PFCl_16 R,9.7046633793504e-10
Cont_PFCl_17 R,1.9382632153693e-09
Cont_PFCl_18 R,1.22308361537622e-09
Cont_PFCl_19 R,1.17831239409814e-09
Cont_PFCl_2 L,4.44292315565236e-09
Cont_PFCl_2 R,6.7106963372076e-09
Cont_PFCl_20 R,1.01619380913387e-09
Cont_PFCl_21 R,1.365363454322e-09
Cont_PFCl_22 R,9.53223494536901e-10
Cont_PFCl_23 R,2.08540384151435e-10
Cont_PFCl_24 R,5.35548958179836e-10
Cont_PFCl_25 R,8.17055621703808e-10
Cont_PFCl_3 L,5.27289313543413e-09
Cont_PFCl_3 R,1.23535887649267e-08
Cont_PFCl_4 L,2.71000044189485e-09
Cont_PFCl_4 R,4.83858665336419e-09
Cont_PFCl_5 L,4.17358204135024e-09
Cont_PFCl_5 R,6.26557906407211e-09
Cont_PFCl_6 L,1.05263772118907e-09
Cont_PFCl_6 R,5.06106315839904e-09
Cont_PFCl_7 L,1.35705879157794e-09
Cont_PFCl_7 R,5.44652383718835e-09
Cont_PFCl_8 L,4.67062326097347e-09
Cont_PFCl_8 R,7.22087192187552e-09
Cont_PFCl_9 L,1.93069830389736e-09
Cont_PFCl_9 R,3.13629196519578e-09
Cont_PFCmp_1 L,2.44123399671227e-09
