region,value
Cont_Cing_1 L,3.52408770004934e-10
Cont_Cing_1 R,2.7884311011706e-10
Cont_Cing_2 L,1.52567652789258e-10
Cont_Cing_2 R,1.88294677108145e-10
Cont_Cing_3 L,3.03115894750403e-10
Cont_Cing_3 R,1.76514665892341e-10
Cont_Cing_4 L,1.1912811770141e-10
Cont_Cing_4 R,1.07636389442676e-10
Cont_OFC_1 L,4.86449233366276e-09
Cont_PFCd_1 L,1.95828638044072e-10
Cont_PFCd_2 L,1.69505172167942e-09
Cont_PFCl_1 L,4.8090731732384e-09
Cont_PFCl_1 R,1.43393048499078e-09
Cont_PFCl_10 L,2.9707228265971e-10
Cont_PFCl_10 R,9.4879882268313e-10
Cont_PFCl_11 L,1.29893077216147e-09
Cont_PFCl_11 R,1.98992042907097e-09
Cont_PFCl_12 L,7.36291661930534e-10
Cont_PFCl_12 R,7.98677127264475e-10
Cont_PFCl_13 L,2.51788248386385e-10
Cont_PFCl_13 R,1.65683487391456e-09
Cont_PFCl_14 R,2.95967788594301e-10
Cont_PFCl_15 R,1.22450284279667e-09
Cont_PFCl_16 R,2.51674763595654e-10
Cont_PFCl_17 R,1.20822807486887e-09
Cont_PFCl_18 R,5.88051986726951e-10
Cont_PFCl_19 R,7.37829977645247e-10
Cont_PFCl_2 L,1.02717246564309e-09
Cont_PFCl_2 R,3.37579080551297e-09
Cont_PFCl_20 R,1.40130819984187e-09
Cont_PFCl_21 R,1.46635298162843e-09
Cont_PFCl_22 R,1.00223749241252e-09
Cont_PFCl_23 R,2.79864219342838e-10
Cont_PFCl_24 R,6.33745161592553e-10
Cont_PFCl_25 R,7.18269459735919e-10
Cont_PFCl_3 L,1.14046090868806e-09
Cont_PFCl_3 R,4.42576632997929e-09
Cont_PFCl_4 L,2.01931609373234e-09
Cont_PFCl_4 R,1.01347024047772e-09
Cont_PFCl_5 L,2.42287579908687e-09
Cont_PFCl_5 R,2.34017519647637e-09
Cont_PFCl_6 L,1.22483027901067e-09
Cont_PFCl_6 R,2.04670407406614e-09
Cont_PFCl_7 L,1.3394013500119e-09
Cont_PFCl_7 R,1.32846539755593e-09
Cont_PFCl_8 L,4.33750085079292e-09
Cont_PFCl_8 R,3.1547252275299e-09
Cont_PFCl_9 L,1.36572537025994e-09
Cont_PFCl_9 R,2.05264961462761e-09
Cont_PFCmp_1 L,1.12647420635553e-09
Cont_PFCmp_1 R,6.04512173995157e-10
Cont_PFCmp_2 L,1.68920359557881e-10
Cont_PFCmp_2 R,8.66099360039921e-10
Cont_PFCmp_3 R,6.88877926250821e-10
Cont_PFCv_1 L,1.74670161125982e-10
Cont_PFCv_1 R,2.9643593083847e-10
Cont_PFCv_2 L,3.25178924202735e-10
Cont_Par_1 L,1.03652944047666e-09
Cont_Par_1 R,8.33515464204265e-10
Cont_Par_2 L,8.47493157340417e-10
Cont_Par_2 R,2.12741028273665e-09
Cont_Par_3 L,6.39849909546939e-10
Cont_Par_3 R,1.27140104801607e-09
Cont_Par_4 L,6.9535645271929e-10
Cont_Par_4 R,1.4165727348258e-09
Cont_Par_5 L,8.60774132712994e-10
Cont_Par_5 R,1.32482385155811e-09
Cont_Par_6 L,4.69430626751474e-10
Cont_Par_6 R,4.21246181120726e-10
Cont_Par_7 L,1.84008975353928e-09
Cont_Par_7 R,1.03733850189907e-09
Cont_Par_8 L,7.81734300270625e-10
Cont_Par_8 R,2.71499273250697e-10
Cont_Par_9 L,4.09592469796421e-10
Cont_Par_9 R,5.04950412567848e-10
Cont_Temp_1 L,1.74825043836445e-09
Cont_Temp_1 R,2.28999259371958e-09
Cont_Temp_2 R,2.61593174393544e-09
Cont_pCun_1 L,1.05931442340608e-09
Cont_pCun_1 R,9.76766185038058e-10
Cont_pCun_2 L,4.51983510818796e-10
Cont_pCun_2 R,5.13440318035632e-10
Default_PFC_1 L,1.1807893505843e-10
Default_PFC_10 L,1.54713598109742e-09
