region,value
Cont_Cing_1 L,5.20463399564285e-12
Cont_Cing_1 R,5.73574514085578e-12
Cont_Cing_2 L,1.8818322651673e-12
Cont_Cing_2 R,3.97188595979925e-12
Cont_Cing_3 L,4.34227606982767e-12
Cont_Cing_3 R,2.63355006149926e-12
Cont_Cing_4 L,1.93209062340031e-12
Cont_Cing_4 R,1.55263918750706e-12
Cont_OFC_1 L,2.67116088764462e-10
Cont_PFCd_1 L,7.09699683514053e-12
Cont_PFCd_2 L,1.72288942437947e-11
Cont_PFCl_1 L,3.67523784213704e-10
Cont_PFCl_1 R,6.82045000326075e-11
Cont_PFCl_10 L,4.08392192501038e-12
Cont_PFCl_10 R,1.46674296437959e-11
Cont_PFCl_11 L,3.52867911890175e-11
Cont_PFCl_11 R,4.1825558036912e-11
Cont_PFCl_12 L,1.8200473487426e-11
Cont_PFCl_12 R,1.98850134539948e-11
Cont_PFCl_13 L,5.81104394108829e-12
Cont_PFCl_13 R,3.99621233726663e-11
Cont_PFCl_14 R,5.37765435566057e-12
Cont_PFCl_15 R,3.55397045708919e-11
Cont_PFCl_16 R,4.64141296131937e-12
Cont_PFCl_17 R,3.62329987138284e-11
Cont_PFCl_18 R,1.40898208853175e-11
Cont_PFCl_19 R,9.42646926260209e-12
Cont_PFCl_2 L,6.17649006951398e-11
Cont_PFCl_2 R,2.22151728742685e-10
Cont_PFCl_20 R,2.6994924420271e-11
Cont_PFCl_21 R,2.6643893220401e-11
Cont_PFCl_22 R,1.32736737195131e-11
Cont_PFCl_23 R,4.13311300843833e-12
Cont_PFCl_24 R,1.1607081326269e-11
Cont_PFCl_25 R,1.69485957856791e-11
Cont_PFCl_3 L,4.66874648400062e-11
Cont_PFCl_3 R,3.10150130098542e-10
Cont_PFCl_4 L,3.60200701414955e-11
Cont_PFCl_4 R,8.61479913403631e-11
Cont_PFCl_5 L,4.38544288108495e-11
Cont_PFCl_5 R,1.28456642900047e-10
Cont_PFCl_6 L,1.37470602153385e-11
Cont_PFCl_6 R,5.19899213030619e-11
Cont_PFCl_7 L,1.96547205989979e-11
Cont_PFCl_7 R,6.02215008161969e-11
Cont_PFCl_8 L,5.8658390709924e-11
Cont_PFCl_8 R,7.46042715189358e-11
Cont_PFCl_9 L,2.81229440296654e-11
Cont_PFCl_9 R,2.7826132126754e-11
Cont_PFCmp_1 L,1.03405361549355e-11
Cont_PFCmp_1 R,7.19170362408748e-12
