region,value
Cont_Cing_1 L,1.18592560498039e-13
Cont_Cing_1 R,2.85731355200007e-13
Cont_Cing_2 L,2.8758868318988e-13
Cont_Cing_2 R,1.54635918849903e-13
Cont_Cing_3 L,2.30686689158976e-13
Cont_Cing_3 R,3.72004372114224e-13
Cont_Cing_4 L,1.72818226883608e-13
Cont_Cing_4 R,1.12585541265772e-13
Cont_OFC_1 L,8.31779508990811e-12
Cont_PFCd_1 L,5.0508144975997e-13
Cont_PFCd_2 L,1.43110396332718e-12
Cont_PFCl_1 L,1.06895042000389e-11
Cont_PFCl_1 R,4.49001872494901e-12
Cont_PFCl_10 L,4.67103418102753e-13
Cont_PFCl_10 R,1.23009255736818e-12
Cont_PFCl_11 L,1.23226598356187e-12
Cont_PFCl_11 R,1.25887351184291e-12
Cont_PFCl_12 L,1.03319189752441e-12
Cont_PFCl_12 R,3.71039193030865e-13
Cont_PFCl_13 L,4.37891005887553e-13
Cont_PFCl_13 R,1.11891280255748e-12
Cont_PFCl_14 R,5.79978389297433e-13
Cont_PFCl_15 R,1.20077671685484e-12
Cont_PFCl_16 R,2.81917094897002e-13
Cont_PFCl_17 R,1.64964328880615e-12
Cont_PFCl_18 R,1.07695173602252e-12
Cont_PFCl_19 R,1.7601324849035e-13
Cont_PFCl_2 L,3.56073297574932e-12
Cont_PFCl_2 R,4.86257500035458e-12
Cont_PFCl_20 R,5.49589387587747e-13
Cont_PFCl_21 R,5.14248132023108e-13
Cont_PFCl_22 R,7.39724943968346e-13
Cont_PFCl_23 R,4.80176435127717e-13
Cont_PFCl_24 R,4.31593231261499e-13
Cont_PFCl_25 R,7.0040114807076e-13
Cont_PFCl_3 L,4.00156511679844e-12
Cont_PFCl_3 R,1.07131498426767e-11
Cont_PFCl_4 L,3.88812528426074e-12
Cont_PFCl_4 R,2.47352019487517e-12
Cont_PFCl_5 L,5.91818171565948e-12
Cont_PFCl_5 R,4.45437414396149e-12
Cont_PFCl_6 L,6.15037641748452e-13
Cont_PFCl_6 R,6.68008724314998e-12
Cont_PFCl_7 L,1.01109698028118e-12
Cont_PFCl_7 R,1.87572279318921e-12
Cont_PFCl_8 L,1.88748879207898e-12
Cont_PFCl_8 R,4.39805777297105e-12
Cont_PFCl_9 L,5.84004336937042e-13
Cont_PFCl_9 R,4.0102896287783e-12
Cont_PFCmp_1 L,4.33233675902978e-13
Cont_PFCmp_1 R,3.96218928286122e-13
Cont_PFCmp_2 L,1.46314002971372e-13
Cont_PFCmp_2 R,5.70907462525404e-13
Cont_PFCmp_3 R,4.48745802115718e-13
Cont_PFCv_1 L,5.90697350751142e-14
Cont_PFCv_1 R,5.59851299824291e-13
Cont_PFCv_2 L,4.86280123268889e-13
Cont_Par_1 L,9.1204248481899e-13
Cont_Par_1 R,1.77299096790319e-12
Cont_Par_2 L,2.1004501766462e-12
Cont_Par_2 R,2.21074865639816e-12
Cont_Par_3 L,9.82406124425998e-13
Cont_Par_3 R,1.17994351849571e-12
Cont_Par_4 L,3.63501375970013e-13
Cont_Par_4 R,1.43993593468122e-12
Cont_Par_5 L,9.20256986559418e-13
Cont_Par_5 R,1.23830678456367e-12
Cont_Par_6 L,7.23063848516908e-13
Cont_Par_6 R,6.8290938072768e-13
Cont_Par_7 L,1.3788125607998e-12
Cont_Par_7 R,1.312752550928e-12
Cont_Par_8 L,1.31471097064735e-12
