region,value
Cont_Cing_1 L,2.8822981435098e-10
Cont_Cing_1 R,3.03975132402153e-10
Cont_Cing_2 L,2.0589099296886e-10
Cont_Cing_2 R,2.72056737300122e-10
Cont_Cing_3 L,3.7227791421513e-10
Cont_Cing_3 R,2.72095087512112e-10
Cont_Cing_4 L,2.11074018048387e-10
Cont_Cing_4 R,1.23063638296112e-10
Cont_OFC_1 L,4.61790126755885e-09
Cont_PFCd_1 L,5.43212914743317e-10
Cont_PFCd_2 L,1.50223808492474e-09
Cont_PFCl_1 L,7.47326888523028e-09
Cont_PFCl_1 R,2.34696073905687e-09
Cont_PFCl_10 L,4.96792257541368e-10
Cont_PFCl_10 R,9.52968094300509e-10
Cont_PFCl_11 L,2.13734834227989e-09
Cont_PFCl_11 R,2.39352341586177e-09
Cont_PFCl_12 L,1.22808574733223e-09
Cont_PFCl_12 R,1.03627246346066e-09
Cont_PFCl_13 L,5.30206208849685e-10
Cont_PFCl_13 R,1.89996569283513e-09
Cont_PFCl_14 R,5.72954934614263e-10
Cont_PFCl_15 R,2.05287906719059e-09
Cont_PFCl_16 R,5.28476983683496e-10
Cont_PFCl_17 R,2.27740502550907e-09
Cont_PFCl_18 R,9.64527594395614e-10
Cont_PFCl_19 R,7.59156778990251e-10
Cont_PFCl_2 L,1.8178535198163e-09
Cont_PFCl_2 R,4.6111655969629e-09
Cont_PFCl_20 R,1.62898867745589e-09
Cont_PFCl_21 R,1.67819190119984e-09
Cont_PFCl_22 R,1.03253634061116e-09
Cont_PFCl_23 R,4.02030368287835e-10
Cont_PFCl_24 R,8.3967999790574e-10
Cont_PFCl_25 R,1.1056440754802e-09
Cont_PFCl_3 L,2.00368353547374e-09
Cont_PFCl_3 R,6.74895554464513e-09
Cont_PFCl_4 L,1.81568812635426e-09
Cont_PFCl_4 R,2.28924859679488e-09
Cont_PFCl_5 L,2.79975885063621e-09
Cont_PFCl_5 R,3.02984970809059e-09
Cont_PFCl_6 L,1.06231951537718e-09
Cont_PFCl_6 R,2.59538833421176e-09
Cont_PFCl_7 L,1.3073810147562e-09
Cont_PFCl_7 R,1.9056771543496e-09
Cont_PFCl_8 L,2.98265430777616e-09
Cont_PFCl_8 R,3.1656021973928e-09
Cont_PFCl_9 L,1.6773973085424e-09
Cont_PFCl_9 R,1.7815370180448e-09
Cont_PFCmp_1 L,1.28264548997717e-09
Cont_PFCmp_1 R,9.49812880754931e-10
Cont_PFCmp_2 L,3.07051166099393e-10
Cont_PFCmp_2 R,1.02469757503819e-09
Cont_PFCmp_3 R,9.32202800699596e-10
Cont_PFCv_1 L,2.86536185338887e-10
