region,value
Cont_Cing_1 L,2.25439173034877e-12
Cont_Cing_1 R,1.76291508585309e-12
Cont_Cing_2 L,2.98356833974812e-13
Cont_Cing_2 R,4.11150911471638e-13
Cont_Cing_3 L,6.98859440782118e-13
Cont_Cing_3 R,4.6861076049024e-13
Cont_Cing_4 L,2.01359234356965e-13
Cont_Cing_4 R,5.10859651193737e-13
Cont_OFC_1 L,4.16148250181685e-11
Cont_PFCd_1 L,3.94658884024946e-13
Cont_PFCd_2 L,9.23848767125728e-12
Cont_PFCl_1 L,3.79983538366216e-11
Cont_PFCl_1 R,6.58595214541362e-12
Cont_PFCl_10 L,8.16450074013836e-13
Cont_PFCl_10 R,7.62140057602496e-12
Cont_PFCl_11 L,7.40899467730461e-12
Cont_PFCl_11 R,1.13734611482374e-11
Cont_PFCl_12 L,4.27047057468204e-12
Cont_PFCl_12 R,6.26879064671265e-12
Cont_PFCl_13 L,4.62181646524197e-13
Cont_PFCl_13 R,9.611142684087e-12
Cont_PFCl_14 R,5.96770892983453e-13
Cont_PFCl_15 R,6.52405130503911e-12
Cont_PFCl_16 R,6.18125462057586e-13
Cont_PFCl_17 R,6.79922866327973e-12
Cont_PFCl_18 R,2.5395431941188e-12
Cont_PFCl_19 R,3.81273341468096e-12
Cont_PFCl_2 L,7.09491951560691e-12
Cont_PFCl_2 R,3.26608434108895e-11
Cont_PFCl_20 R,7.30669551622838e-12
Cont_PFCl_21 R,8.40445033625855e-12
Cont_PFCl_22 R,6.63383136468404e-12
Cont_PFCl_23 R,1.21483218944499e-12
Cont_PFCl_24 R,3.06348782337512e-12
Cont_PFCl_25 R,3.33037970973493e-12
Cont_PFCl_3 L,7.04795671275116e-12
Cont_PFCl_3 R,3.72216085041895e-11
Cont_PFCl_4 L,1.26793282559775e-11
Cont_PFCl_4 R,4.15934571601597e-12
Cont_PFCl_5 L,1.04087149704176e-11
Cont_PFCl_5 R,1.8197386398727e-11
Cont_PFCl_6 L,5.92903481517143e-12
Cont_PFCl_6 R,1.22793585008868e-11
Cont_PFCl_7 L,6.99668527882884e-12
Cont_PFCl_7 R,8.70033752735526e-12
Cont_PFCl_8 L,2.91541029120299e-11
Cont_PFCl_8 R,2.08270763885906e-11
Cont_PFCl_9 L,8.88341590895259e-12
Cont_PFCl_9 R,1.0719925819776e-11
Cont_PFCmp_1 L,4.08074939692248e-12
Cont_PFCmp_1 R,1.1257395612718e-12
Cont_PFCmp_2 L,3.55810955205214e-13
Cont_PFCmp_2 R,3.95601884292716e-12
Cont_PFCmp_3 R,1.94362996730154e-12
Cont_PFCv_1 L,3.22280789669212e-13
Cont_PFCv_1 R,4.78560855315635e-13
Cont_PFCv_2 L,6.94451206969683e-13
Cont_Par_1 L,7.21577375425823e-12
Cont_Par_1 R,5.16622041682333e-12
Cont_Par_2 L,5.1023139262039e-12
Cont_Par_2 R,1.59524957332635e-11
Cont_Par_3 L,3.01762164113616e-12
Cont_Par_3 R,8.36044573217875e-12
Cont_Par_4 L,5.36619530536587e-12
Cont_Par_4 R,1.04250584224402e-11
Cont_Par_5 L,3.54903412561123e-12
Cont_Par_5 R,9.18201247800955e-12
Cont_Par_6 L,1.61286071050846e-12
Cont_Par_6 R,1.57206372402372e-12
Cont_Par_7 L,1.73182612810396e-11
Cont_Par_7 R,5.67880488109203e-12
Cont_Par_8 L,4.83960429468253e-12
Cont_Par_8 R,6.751664763472e-13
Cont_Par_9 L,1.12641269126701e-12
Cont_Par_9 R,2.0095341158333e-12
Cont_Temp_1 L,9.10406721557095e-12
Cont_Temp_1 R,1.1543333564982e-11
Cont_Temp_2 R,1.4962965094737e-11
Cont_pCun_1 L,5.00914408969786e-12
Cont_pCun_1 R,3.31405123260525e-12
Cont_pCun_2 L,1.75517984557262e-12
Cont_pCun_2 R,2.82331025155231e-12
Default_PFC_1 L,2.61606097922995e-13
Default_PFC_10 L,1.1213240070385e-11
Default_PFC_11 L,1.88010613380085e-12
Default_PFC_12 L,7.76980742031364e-12
Default_PFC_13 L,6.81396345819473e-12
Default_PFC_14 L,1.02449127751863e-11
Default_PFC_15 L,4.43076548617715e-13
Default_PFC_16 L,9.8666998455303e-12
Default_PFC_17 L,1.03311922707761e-12
Default_PFC_18 L,5.12558359713951e-12
Default_PFC_19 L,5.18826790672478e-12
Default_PFC_2 L,9.84579746073763e-12
Default_PFC_20 L,7.72517944835527e-12
Default_PFC_21 L,9.55338904146407e-12
Default_PFC_22 L,1.88727103550102e-12
Default_PFC_23 L,8.34636966278275e-12
Default_PFC_24 L,5.85446394761377e-12
Default_PFC_25 L,7.92976199222959e-12
Default_PFC_26 L,5.38968934418051e-12
Default_PFC_27 L,7.95791128644668e-12
Default_PFC_28 L,1.35731779617523e-11
Default_PFC_29 L,3.48241874488078e-12
Default_PFC_3 L,8.77861865385975e-12
Default_PFC_4 L,9.28042557336274e-12
Default_PFC_5 L,2.22510961298637e-11
