region,value
Cont_Cing_1 L,1.70340625072945e-10
Cont_Cing_1 R,3.17229274428444e-10
Cont_Cing_2 L,2.12430885004503e-10
Cont_Cing_2 R,2.38205365607473e-10
Cont_Cing_3 L,3.52155133886444e-10
Cont_Cing_3 R,4.22394687079799e-10
Cont_Cing_4 L,1.76038182772596e-10
Cont_Cing_4 R,9.4428795236575e-11
Cont_OFC_1 L,2.63632107728255e-09
Cont_PFCd_1 L,7.08428564910855e-10
Cont_PFCd_2 L,1.27515953449975e-09
Cont_PFCl_1 L,3.69426460384805e-09
Cont_PFCl_1 R,1.51426156750648e-09
Cont_PFCl_10 L,3.09759332824454e-10
Cont_PFCl_10 R,5.46080881471012e-10
Cont_PFCl_11 L,1.65689535949238e-09
Cont_PFCl_11 R,1.82501617540631e-09
Cont_PFCl_12 L,7.84257232151761e-10
Cont_PFCl_12 R,5.83469810708789e-10
Cont_PFCl_13 L,3.75912045472939e-10
Cont_PFCl_13 R,1.63338662237108e-09
Cont_PFCl_14 R,3.98428733325885e-10
Cont_PFCl_15 R,2.05256253248292e-09
Cont_PFCl_16 R,3.32579506712337e-10
Cont_PFCl_17 R,1.89690978958606e-09
Cont_PFCl_18 R,6.27658875038349e-10
Cont_PFCl_19 R,3.83137381089624e-10
Cont_PFCl_2 L,6.36256639893151e-10
Cont_PFCl_2 R,3.34846797073282e-09
Cont_PFCl_20 R,1.08958250240017e-09
Cont_PFCl_21 R,1.07702869395709e-09
Cont_PFCl_22 R,1.28187210238199e-09
Cont_PFCl_23 R,5.39880626184932e-10
Cont_PFCl_24 R,7.33110455694518e-10
Cont_PFCl_25 R,7.61678032808319e-10
Cont_PFCl_3 L,1.04484693595105e-09
Cont_PFCl_3 R,3.93920467745647e-09
Cont_PFCl_4 L,1.03382874703911e-09
Cont_PFCl_4 R,1.96301503722955e-09
Cont_PFCl_5 L,2.71839164629324e-09
Cont_PFCl_5 R,2.8784140070514e-09
Cont_PFCl_6 L,8.70297602525702e-10
Cont_PFCl_6 R,1.7495463133743e-09
Cont_PFCl_7 L,1.02393328884389e-09
Cont_PFCl_7 R,1.51890520937e-09
Cont_PFCl_8 L,2.20733437583089e-09
Cont_PFCl_8 R,2.31923932503175e-09
Cont_PFCl_9 L,1.2661679518899e-09
Cont_PFCl_9 R,1.48856558969135e-09
Cont_PFCmp_1 L,1.06475960490046e-09
Cont_PFCmp_1 R,7.13309032607162e-10
Cont_PFCmp_2 L,2.88157191317439e-10
Cont_PFCmp_2 R,8.3427892414958e-10
Cont_PFCmp_3 R,9.87729798057083e-10
Cont_PFCv_1 L,1.93911199076874e-10
Cont_PFCv_1 R,6.02696019025552e-10
Cont_PFCv_2 L,5.12741464509617e-10
Cont_Par_1 L,4.79257675122917e-10
Cont_Par_1 R,8.50276843356287e-10
Cont_Par_2 L,1.9051374131535e-09
Cont_Par_2 R,2.57769176100925e-09
Cont_Par_3 L,1.19405328408382e-09
Cont_Par_3 R,1.1662980174972e-09
Cont_Par_4 L,7.58895331949714e-10
Cont_Par_4 R,9.02933503776196e-10
Cont_Par_5 L,5.73094166818322e-10
Cont_Par_5 R,1.59093716443312e-09
Cont_Par_6 L,3.74658342536087e-10
Cont_Par_6 R,4.90241896739993e-10
Cont_Par_7 L,1.53926102945847e-09
Cont_Par_7 R,1.11555011953507e-09
Cont_Par_8 L,6.58979776409665e-10
Cont_Par_8 R,3.53472952085833e-10
Cont_Par_9 L,3.99454991677651e-10
Cont_Par_9 R,2.39073590881883e-10
Cont_Temp_1 L,2.26562609365514e-09
Cont_Temp_1 R,3.09443109441756e-09
Cont_Temp_2 R,2.82001349680943e-09
Cont_pCun_1 L,8.58526487187946e-10
Cont_pCun_1 R,6.91573237897269e-10
Cont_pCun_2 L,6.62609464795968e-10
Cont_pCun_2 R,5.18089515116684e-10
Default_PFC_1 L,1.08573289658429e-10
Default_PFC_10 L,2.99721028692989e-09
Default_PFC_11 L,1.11759164095533e-09
Default_PFC_12 L,1.49627178460549e-09
Default_PFC_13 L,1.76222214831966e-09
Default_PFC_14 L,2.7343686029165e-09
Default_PFC_15 L,3.92417485736657e-10
Default_PFC_16 L,2.18462782227631e-09
Default_PFC_17 L,5.71107329950071e-10
Default_PFC_18 L,1.34231506989556e-09
Default_PFC_19 L,1.77321548643613e-09
Default_PFC_2 L,8.13963656315348e-10
Default_PFC_20 L,1.05927098859501e-09
Default_PFC_21 L,1.98563402403453e-09
Default_PFC_22 L,1.69125665618667e-09
Default_PFC_23 L,2.61642425790628e-09
Default_PFC_24 L,1.42460361341537e-09
Default_PFC_25 L,1.15539956742919e-09
Default_PFC_26 L,5.29448155366746e-10
Default_PFC_27 L,1.778925439728e-09
Default_PFC_28 L,2.05668282688475e-09
Default_PFC_29 L,1.1338350609176e-09
Default_PFC_3 L,2.01554404165714e-09
Default_PFC_4 L,1.85078447717228e-09
Default_PFC_5 L,2.75301885272073e-09
Default_PFC_6 L,9.09122360293373e-10
Default_PFC_7 L,3.26218916364713e-09
Default_PFC_8 L,1.69801647135237e-09
Default_PFC_9 L,1.81447820372324e-09
Default_PFCdPFCm_1 R,1.36676580785294e-09
Default_PFCdPFCm_10 R,1.33171522215376e-09
Default_PFCdPFCm_11 R,9.51443568194406e-10
Default_PFCdPFCm_12 R,1.88064216097314e-09
Default_PFCdPFCm_13 R,1.03018354399236e-09
Default_PFCdPFCm_14 R,1.27144442000956e-09
Default_PFCdPFCm_15 R,1.34899365888866e-09
Default_PFCdPFCm_16 R,1.34752782730363e-09
Default_PFCdPFCm_17 R,1.10695009758241e-09
Default_PFCdPFCm_18 R,1.90220746817189e-09
Default_PFCdPFCm_19 R,6.13940521228442e-10
Default_PFCdPFCm_2 R,9.72202470992154e-10
Default_PFCdPFCm_3 R,2.15510304919148e-10
Default_PFCdPFCm_4 R,9.97171546699649e-10
Default_PFCdPFCm_5 R,1.01755213880532e-09
Default_PFCdPFCm_6 R,1.45899489741434e-09
Default_PFCdPFCm_7 R,4.23155233191416e-10
Default_PFCdPFCm_8 R,2.65907874946944e-09
Default_PFCdPFCm_9 R,2.97400868978259e-10
Default_PFCv_1 R,6.09501112570056e-10
Default_PFCv_2 R,1.52521750942022e-09
Default_PFCv_3 R,1.26258262689124e-09
Default_PFCv_4 R,1.81997349013979e-09
Default_PFCv_5 R,1.71056586972558e-09
Default_PFCv_6 R,1.37729033095219e-09
Default_PHC_1 L,5.27381617593237e-10
Default_Par_1 L,2.23069764003679e-10
Default_Par_1 R,2.40166057343774e-10
Default_Par_10 L,1.02264630192355e-09
Default_Par_11 L,1.62875006129854e-09
Default_Par_12 L,6.14902152218722e-10
Default_Par_13 L,1.46539568328588e-09
Default_Par_2 L,2.25453386584238e-10
Default_Par_2 R,7.61673048194635e-10
Default_Par_3 L,1.01909413104915e-09
Default_Par_3 R,5.80626045464424e-10
Default_Par_4 L,5.57565439650507e-10
Default_Par_4 R,5.9692870639183e-10
Default_Par_5 L,2.63262948434148e-10
Default_Par_5 R,1.07070346184276e-09
Default_Par_6 L,3.92613864868407e-10
Default_Par_6 R,8.74118513120433e-10
Default_Par_7 L,1.6969881882631e-09
Default_Par_7 R,1.28686357803012e-09
Default_Par_8 L,1.43971662819394e-09
Default_Par_8 R,1.21621900957293e-09
Default_Par_9 L,8.24957739683739e-10
Default_Temp_1 L,1.79838955164432e-09
Default_Temp_1 R,3.60450369881848e-09
Default_Temp_10 L,3.35472375084694e-10
Default_Temp_10 R,8.47914185465915e-10
Default_Temp_11 L,1.14843769592247e-09
Default_Temp_11 R,5.03903590965034e-10
Default_Temp_12 L,3.55140063577095e-10
Default_Temp_2 L,3.03932495080156e-09
Default_Temp_2 R,3.25836503748911e-09
Default_Temp_3 L,2.0015380366235e-09
Default_Temp_3 R,1.31843230544932e-09
Default_Temp_4 L,2.27989545260144e-09
Default_Temp_4 R,1.96921458303344e-09
