region,value
Cont_Cing_4 L,8.852480703419783e-15
Cont_Cing_3 R,1.153013675076792e-14
Cont_Par_1 L,2.7113434538756514e-13
DorsAttn_Post_9 R,8.416097456992009e-14
Cont_Par_2 L,2.669795934973072e-12
Cont_Par_4 R,1.6051302109907916e-12
Cont_Par_7 L,4.761978522805654e-13
DorsAttn_Post_11 R,8.86792345547579e-13
Cont_Par_8 L,7.928532401150493e-14
DorsAttn_Post_12 R,4.6990436112474974e-14
Cont_Par_9 L,2.6282141096981063e-14
Cont_Par_7 R,1.4982973522965004e-12
DorsAttn_Post_16 L,7.642484683424527e-14
Cont_Par_8 R,2.846510374244636e-14
DorsAttn_Post_13 R,9.810612460214508e-15
Cont_Par_9 R,7.522757857267436e-14
Cont_PFCd_1 L,3.4590608932752036e-14
DorsAttn_FEF_2 R,9.434707353110346e-14
Cont_PFCd_2 L,2.986179322892615e-13
Cont_PFCl_23 R,2.0127710440249753e-13
Cont_PFCl_6 L,5.841986458641295e-13
Cont_PFCl_9 R,6.324895064902613e-13
Cont_PFCl_7 L,2.629172464825472e-13
Cont_PFCl_10 R,2.732421987104456e-13
DorsAttn_PrCv_1 L,4.4822550983549454e-14
Cont_PFCl_11 R,2.7932354470959124e-12
Cont_PFCl_9 L,3.9691764868306136e-13
Cont_PFCl_14 R,2.3580300885912464e-14
Cont_PFCl_10 L,3.412702860046169e-14
Cont_PFCl_15 R,2.116620198950931e-12
DorsAttn_PrCv_3 L,3.9432367458714073e-13
DorsAttn_PrCv_1 R,3.7392744137711534e-14
Cont_PFCl_16 R,2.394559688489466e-14
Cont_PFCl_3 L,1.3298662082553943e-12
Cont_PFCl_5 L,3.467379756084473e-13
DorsAttn_Post_2 L,3.4531875157308676e-13
DorsAttn_Post_5 L,1.7104506095049943e-13
Default_Par_12 L,1.0798424042277314e-12
Cont_Par_1 R,2.164314910858661e-12
Cont_Par_3 L,2.768853403208492e-12
Cont_Par_3 R,1.4321425108710651e-12
Cont_Par_4 L,9.040854324149597e-13
Default_Par_8 R,1.300491646871869e-12
Cont_Par_5 L,9.826647665961012e-14
