region,value
Cont_Cing_4 L,6.546276462023818e-14
Cont_Cing_3 R,1.2572069962481954e-13
Cont_Par_1 L,6.549908620061215e-14
DorsAttn_Post_9 R,3.712681314163844e-14
Cont_Par_2 L,5.163397506610548e-12
Cont_Par_4 R,1.3134295168144976e-12
Cont_Par_7 L,3.519013028311377e-13
DorsAttn_Post_11 R,2.638030597804823e-12
Cont_Par_8 L,3.3540521479946353e-14
DorsAttn_Post_12 R,6.773647610839256e-14
Cont_Par_9 L,2.667170316756816e-14
Cont_Par_7 R,2.835819908200919e-13
DorsAttn_Post_16 L,3.442693969806381e-14
Cont_Par_8 R,2.1468523495707206e-13
DorsAttn_Post_13 R,8.531606073612155e-15
Cont_Par_9 R,5.223894277649125e-14
Cont_PFCd_1 L,7.42427622043815e-13
DorsAttn_FEF_2 R,1.5313407246059867e-13
Cont_PFCd_2 L,1.2480424822954561e-12
Cont_PFCl_23 R,4.1691000333301754e-14
Cont_PFCl_6 L,2.0230051197353725e-13
Cont_PFCl_9 R,6.538420306783538e-12
Cont_PFCl_7 L,6.6135535914220505e-12
Cont_PFCl_10 R,2.2153770046450635e-12
DorsAttn_PrCv_1 L,1.826437396292602e-13
Cont_PFCl_11 R,8.623243923954815e-12
Cont_PFCl_9 L,2.6239151208487303e-12
Cont_PFCl_14 R,1.1203231853969006e-12
Cont_PFCl_10 L,1.180155596531122e-13
Cont_PFCl_15 R,9.104452619340936e-12
DorsAttn_PrCv_3 L,1.3304607973149778e-12
DorsAttn_PrCv_1 R,2.1856050047500116e-13
Cont_PFCl_16 R,6.838547337828929e-13
Cont_PFCl_3 L,2.1880494162676258e-11
Cont_PFCl_5 L,4.241931998253023e-12
DorsAttn_Post_2 L,2.682704180637551e-13
DorsAttn_Post_5 L,1.4613342718222478e-12
Default_Par_12 L,1.089401692177135e-12
Cont_Par_1 R,5.648099451942322e-13
Cont_Par_3 L,1.570320391221815e-12
Cont_Par_3 R,8.377059499571244e-13
Cont_Par_4 L,2.228616543995741e-12
Default_Par_8 R,6.707025608387541e-12
Cont_Par_5 L,1.9136920117900345e-13
Cont_Par_5 R,2.6064016397520017e-12
Cont_Par_6 L,3.829442675623439e-14
Cont_Par_6 R,2.3455357912015433e-12
Default_PFC_26 L,1.480666759369671e-12
Cont_PFCl_12 L,2.5328712740393014e-12
Cont_PFCl_13 L,8.883616127020246e-14
Cont_PFCl_17 R,5.482130570655652e-12
Cont_PFCl_18 R,3.7577723686761124e-13
Cont_PFCl_19 R,5.192250735935287e-12
Cont_PFCl_20 R,3.268808238470905e-12
Cont_PFCl_21 R,3.7923518977120955e-12
Cont_PFCl_22 R,1.4643846730241569e-12
Default_PFCdPFCm_18 R,4.0666598986808564e-12
Cont_PFCl_1 L,5.111616829400246e-10
Default_PFCv_2 R,3.4741373767774684e-11
Default_PFC_8 L,4.1011666839036115e-11
Cont_PFCl_2 R,2.0275876516501515e-10
Cont_PFCl_4 L,4.95322998337225e-12
Cont_PFCl_3 R,4.784130469233439e-10
Cont_PFCl_4 R,7.587844013500869e-11
Cont_PFCl_5 R,1.156640683751012e-10
Cont_PFCl_8 R,2.1136890941992053e-11
Cont_PFCmp_1 L,8.655114023351249e-13
Cont_PFCmp_2 R,2.4740475265351484e-12
Default_Temp_4 L,1.5080122126611946e-12
Cont_Temp_1 R,4.6067445537148774e-12
Cont_Temp_1 L,1.3964330782623915e-12
Default_Temp_5 R,2.1561555931641615e-12
Cont_Temp_2 R,3.1385889621294704e-12
Cont_Cing_1 L,6.145734281656953e-14
Cont_Cing_1 R,7.223525294989329e-14
Cont_Cing_3 L,7.521350788000266e-14
Cont_Cing_2 R,8.506398776917244e-14
Cont_Cing_4 R,1.9382495139528852e-14
Default_pCunPCC_9 L,7.616543502086052e-14
Vis_39 R,4.869848739998812e-14
Cont_pCun_1 L,7.81721644059185e-13
Cont_pCun_1 R,1.6333639459444675e-13
Default_pCunPCC_15 L,7.284204504818744e-14
Default_pCunPCC_13 R,6.447155574738842e-14
DorsAttn_Post_21 L,7.310299944151178e-13
Default_pCunPCC_14 R,5.521417827200669e-14
Cont_pCun_2 L,5.757467745221874e-14
Cont_pCun_2 R,1.4474493844577493e-13
SalVentAttn_Med_10 L,3.172820696515667e-14
DorsAttn_Post_24 R,1.1294995981341128e-13
Default_Par_5 L,1.5255301275260975e-14
Default_Par_2 R,7.794036597064033e-13
Default_Par_9 L,5.291731025710565e-13
Default_Par_4 R,4.006603359396262e-13
Default_Par_11 L,3.3404822345787083e-12
Default_Par_5 R,1.379573182491605e-13
Default_Par_13 L,4.9737369974798526e-12
Default_Par_7 R,2.167750865356686e-12
Default_PFC_20 L,8.633424163717398e-13
Default_PFCdPFCm_13 R,1.840349847112424e-12
Default_PFC_22 L,7.668539959684933e-13
Default_PFCdPFCm_15 R,4.804260775302591e-13
Default_PFC_27 L,1.5747929958474456e-12
Default_PFCdPFCm_16 R,6.491422997934692e-13
Default_PFC_4 L,8.539497149938311e-11
Default_PFCdPFCm_2 R,3.4186917020791698e-12
Default_PFC_6 L,8.59042436774328e-12
Default_PFCdPFCm_3 R,1.0219387790893715e-13
Default_PFC_10 L,1.4304420583850903e-10
Default_PFCdPFCm_4 R,2.943226828676031e-12
Default_PFC_11 L,4.107876799882186e-12
Default_PFCdPFCm_5 R,1.6560940823136696e-11
Default_PFC_13 L,9.163746313508092e-11
Default_PFCdPFCm_6 R,1.33700866803811e-12
Default_PFC_14 L,3.152886150222963e-11
Default_PFCdPFCm_7 R,1.3407477921326212e-12
Default_PFC_15 L,2.1800373254495603e-12
Default_PFCdPFCm_8 R,1.5070033315468703e-11
Default_PFC_17 L,1.7613136752322043e-12
Default_PFCdPFCm_9 R,1.1916139126950612e-12
Default_Temp_4 R,7.009541471853708e-12
Default_pCunPCC_2 L,4.420434935746649e-14
Default_pCunPCC_2 R,2.9994435386888516e-14
Default_pCunPCC_14 L,6.461185095879695e-14
Default_pCunPCC_12 R,6.383426299538302e-14
Default_pCunPCC_16 L,4.340184368570058e-14
Default_pCunPCC_17 L,7.165373200698047e-14
Default_pCunPCC_4 L,1.1157748622604207e-13
Default_pCunPCC_4 R,1.3635392518394635e-13
Default_pCunPCC_6 L,3.655305686320019e-14
Default_pCunPCC_5 R,5.1024201325696466e-14
Default_pCunPCC_7 L,3.569014413396514e-14
Default_pCunPCC_6 R,6.373069508497815e-14
Default_pCunPCC_8 L,8.578112050878949e-14
Default_pCunPCC_7 R,6.483332098109966e-14
Default_pCunPCC_10 L,5.0313404742937956e-14
Default_pCunPCC_8 R,1.0137985811989035e-13
Default_pCunPCC_11 L,6.136189262266636e-14
Default_pCunPCC_9 R,7.759759528259974e-14
Default_pCunPCC_12 L,8.493942522537097e-14
Default_pCunPCC_10 R,7.433231150207521e-14
Default_pCunPCC_13 L,4.2197743377540204e-14
Default_pCunPCC_11 R,7.057851328817576e-14
Default_Temp_1 R,9.58689456090884e-11
Default_Temp_2 R,9.127790824778944e-12
Default_Temp_3 R,1.524453048339273e-12
Default_Par_2 L,1.7343796725646556e-14
Default_Par_6 L,9.234678096882959e-14
Default_Par_8 L,1.5281809070654545e-12
Default_Par_10 L,9.701594010935324e-13
Default_PFC_16 L,1.5232904611738286e-11
Default_PFCdPFCm_10 R,6.202503137358678e-12
Default_PFC_18 L,2.3409394347344436e-12
Default_PFCdPFCm_11 R,1.5068073958154143e-12
Default_PFC_19 L,6.515048872268632e-12
Default_PFCdPFCm_12 R,7.138282614099594e-12
Default_PFC_21 L,1.56666787126599e-11
Default_PFCdPFCm_14 R,5.693076693938641e-12
Default_PFC_25 L,4.5321550641831234e-12
Default_PFCdPFCm_17 R,5.7245526954263005e-12
Default_PFC_28 L,3.4455943986997963e-12
Default_PFCdPFCm_19 R,2.7716725020949644e-12
Default_PFC_29 L,5.823831965242378e-13
Default_PFC_23 L,7.332466662217367e-12
Default_PFC_24 L,2.0794904170717944e-12
Default_PFC_1 L,5.099437967383483e-13
Default_PFCv_1 R,1.2528338132256103e-12
Default_PFC_2 L,1.5849228678524087e-11
Default_PFCv_3 R,3.8599154460698805e-12
Default_PFC_3 L,1.2256832885332183e-11
Default_PFCv_4 R,1.801842764445869e-10
Default_PFC_5 L,2.167699582215087e-10
Default_PFCv_5 R,3.962406451603815e-12
Default_PFC_9 L,4.553900936449751e-12
Default_PFCv_6 R,6.124212152275673e-12
Cont_PFCl_2 L,3.40162254298824e-11
Default_PFC_12 L,5.319436429973663e-12
Default_Temp_1 L,2.2020931548474768e-11
Default_Temp_7 R,3.898748983316377e-12
Default_Temp_2 L,1.0373133043731854e-11
Default_Temp_10 R,9.065568179181063e-13
Default_Temp_3 L,3.4893158263002867e-12
Default_Temp_5 L,1.1051861449898905e-11
Default_Temp_7 L,5.348173834272088e-12
Default_Temp_8 L,5.445493564850747e-14
Default_Temp_10 L,2.755379685365954e-14
Default_Par_4 L,6.732966913889498e-14
DorsAttn_Post_5 R,7.917164825646173e-14
Default_Par_7 L,4.54146437527845e-12
DorsAttn_Post_7 R,2.0657662533521953e-12
Default_Par_6 R,3.5359911750193257e-12
Limbic_TempPole_11 L,4.187219396925934e-12
Limbic_TempPole_10 R,4.879514591689135e-12
Limbic_TempPole_12 L,2.206266468708372e-12
Vis_1 R,1.6155767370365204e-12
Vis_3 L,1.5923856098500812e-13
Vis_8 R,9.05554393710434e-14
Default_PHC_1 L,4.833184378908038e-13
Vis_11 L,4.271838258781618e-14
Vis_25 L,6.6816430680670625e-15
Vis_22 R,4.31136971901132e-13
Default_pCunPCC_1 L,7.09194825661324e-14
Default_pCunPCC_1 R,5.911753794269712e-14
Default_pCunPCC_3 L,5.374930264949999e-14
Default_pCunPCC_3 R,7.391106350062827e-14
Default_pCunPCC_5 L,1.3670162194452655e-14
Vis_29 L,1.839821730827692e-12
Vis_25 R,1.932849905975286e-12
Vis_32 L,4.0977520896839414e-13
DorsAttn_Post_4 R,5.591954049252809e-14
DorsAttn_Post_7 L,1.1730807809580506e-13
DorsAttn_Post_6 R,1.2245435739465437e-12
DorsAttn_Post_8 L,1.0281199753715364e-12
Vis_38 R,1.03701842562039e-12
DorsAttn_Post_9 L,3.1876269347689796e-14
DorsAttn_Post_8 R,3.417089821653743e-14
DorsAttn_Post_24 L,7.257559554746105e-13
DorsAttn_Post_26 R,9.364753457299755e-14
DorsAttn_Post_25 L,1.922228806844859e-12
DorsAttn_Post_28 R,1.6643621248542005e-12
DorsAttn_Post_29 R,2.410578729619328e-12
Vis_45 L,2.0080633648368552e-13
Vis_44 R,5.4495184318318506e-14
DorsAttn_Post_10 L,3.1664656276456773e-14
DorsAttn_Post_14 R,6.303689837769122e-14
DorsAttn_Post_13 L,3.4068723646977345e-14
DorsAttn_Post_17 R,3.043298441660885e-14
DorsAttn_Post_15 L,2.6087063754280504e-14
DorsAttn_Post_18 R,1.616223876488732e-14
DorsAttn_Post_17 L,1.5678586293704812e-12
DorsAttn_Post_19 R,3.0490583022146475e-13
DorsAttn_Post_19 L,1.999399876327581e-14
DorsAttn_Post_21 R,9.850121089707368e-13
DorsAttn_Post_20 L,1.3532119773799576e-14
DorsAttn_Post_22 R,1.4444746937512172e-12
DorsAttn_Post_22 L,1.3398379507297643e-13
DorsAttn_Post_25 R,2.7131278300927953e-12
DorsAttn_Post_1 L,1.637013658402582e-13
DorsAttn_Post_1 R,3.4902998456762536e-13
Vis_1 L,6.027468565150518e-14
DorsAttn_Post_2 R,4.867887265033315e-13
DorsAttn_Post_3 L,1.3907041078965597e-13
Vis_12 R,1.2806899127646516e-12
Vis_10 L,3.3659082625369996e-13
DorsAttn_Post_4 L,1.0572043901308713e-12
DorsAttn_Post_6 L,9.45359324877025e-14
DorsAttn_FEF_1 L,4.595843554313309e-13
DorsAttn_FEF_1 R,6.883264447997099e-13
DorsAttn_FEF_2 L,1.8519507711406735e-13
DorsAttn_FEF_3 R,5.783854631302805e-13
DorsAttn_FEF_3 L,6.598665614636511e-14
DorsAttn_FEF_4 R,1.4995795404590625e-13
DorsAttn_FEF_4 L,1.3550723026643186e-12
SomMot_45 R,2.1564768658998835e-12
SalVentAttn_ParOper_6 L,9.748472007511927e-13
SalVentAttn_TempOccPar_11 R,3.4893249726420768e-12
DorsAttn_Post_28 L,1.611005821967954e-12
DorsAttn_Post_30 R,1.247682409132359e-12
DorsAttn_Post_31 R,2.559375660505105e-12
