1.8446e-10,3.6363e-10,1.638e-10
2.001e-10,3.6454e-10,1.2345e-10
1.5014e-10,3.4436e-10,1.9644e-10
1.8408e-10,3.4207e-10,1.523e-10
2.1354e-10,3.4212e-10,1.3191e-10
1.7432e-10,3.2018e-10,1.0859e-10
1.8095e-10,3.3536e-10,9.3887e-11
2.1432e-10,2.791e-10,7.6506e-11
2.4043e-10,3.0139e-10,6.1283e-11
1.8487e-10,3.0496e-10,1.7131e-10
2.0746e-10,3.0853e-10,1.3654e-10
2.2669e-10,2.8204e-10,9.8065e-11
1.438e-10,2.8909e-10,1.0753e-10
2.4037e-10,2.9973e-10,5.4967e-11
1.7707e-10,2.8999e-10,7.3739e-11
1.5569e-10,2.7444e-10,1.0323e-10
3.1002e-10,2.7253e-10,5.3487e-11
2.1232e-10,2.7725e-10,4.694e-11
2.6258e-10,2.977e-10,3.5218e-11
2.6916e-10,2.7425e-10,5.0888e-11
1.0417e-10,2.4518e-10,1.5833e-10
1.0387e-10,2.5233e-10,1.2107e-10
1.1366e-10,2.5514e-10,1.2211e-10
1.8419e-10,2.5783e-10,7.8479e-11
2.3267e-10,2.5858e-10,6.0629e-11
1.047e-10,2.4575e-10,1.5795e-10
1.3822e-10,2.6126e-10,1.4271e-10
9.9956e-11,2.0041e-10,9.8724e-11
1.9715e-10,2.3637e-10,6.7438e-11
2.3042e-10,2.3618e-10,5.6314e-11
1.1984e-10,2.8168e-10,1.5206e-10
1.8567e-10,2.4856e-10,9.6621e-11
2.3075e-10,2.2536e-10,7.265e-11
2.8493e-10,2.4319e-10,3.3455e-11
3.1731e-10,2.4459e-10,5.4756e-11
2.5811e-10,2.7003e-10,4.4388e-11
9.4901e-11,2.4522e-10,1.2554e-10
1.7777e-10,2.2395e-10,6.772e-11
2.9456e-10,2.4145e-10,4.4326e-11
1.9939e-10,2.3793e-10,5.0605e-11
1.9631e-10,2.1292e-10,8.2021e-11
1.9329e-10,2.289e-10,6.6358e-11
2.0488e-10,2.3039e-10,6.5114e-11
1.0713e-10,2.103e-10,1.3638e-10
