7.3995e-10,2.3346e-10,6.3553e-11
5.9512e-10,3.6868e-10,8.2265e-11
6.3547e-10,3.4623e-10,2.4141e-10
5.7036e-10,3.0375e-10,3.1371e-11
5.8786e-10,3.0476e-10,3.4837e-11
5.9107e-10,3.297e-10,3.2708e-10
6.0522e-10,3.4124e-10,3.3101e-11
5.9171e-10,3.1247e-10,7.9893e-11
6.6707e-10,3.7081e-10,3.2265e-10
5.9315e-10,3.0796e-10,9.0811e-11
5.9785e-10,3.5909e-10,6.9353e-11
5.3734e-10,3.5868e-10,1.0761e-11
5.9552e-10,1.5513e-10,1.0188e-10
5.4614e-10,1.4479e-10,7.2852e-11
6.2149e-10,2.6688e-10,4.0476e-11
6.3695e-10,2.5926e-10,4.2668e-11
6.6504e-10,4.0866e-10,3.8805e-10
6.4566e-10,4.5439e-10,2.4473e-10
5.9806e-10,1.9694e-10,7.7987e-11
4.3025e-10,4.259e-10,1.3428e-10
5.5831e-10,2.6495e-10,3.3084e-10
5.2979e-10,1.8995e-10,6.0396e-11
6.1032e-10,2.4495e-10,1.6679e-10
5.7822e-10,1.9838e-10,2.621e-11
4.2241e-10,4.6953e-10,2.1444e-10
4.9811e-10,2.0002e-10,6.3261e-11
5.7194e-10,2.4229e-10,6.1251e-11
4.3978e-10,3.3097e-10,7.5128e-11
3.1517e-10,7.2796e-11,1.366e-10
3.341e-10,7.3729e-11,1.4889e-10
6.5924e-10,4.4921e-10,2.6382e-10
5.678e-10,1.88e-10,2.595e-11
5.5567e-10,2.4812e-10,2.8216e-11
4.2507e-10,4.4844e-10,1.9722e-10
3.9835e-10,4.2267e-10,1.1284e-10
3.319e-10,7.3827e-11,1.6617e-10
4.2959e-10,1.0973e-10,7.2607e-11
4.2153e-10,8.2245e-11,7.9873e-11
6.4834e-10,4.1052e-10,4.2013e-10
3.9768e-10,4.5539e-10,2.2064e-10
4.0752e-10,2.773e-10,9.3939e-11
3.7706e-10,7.5492e-11,5.6061e-11
5.0601e-10,4.2509e-10,4.2033e-10
5.5718e-10,1.9569e-10,6.9765e-11
4.2436e-10,9.4927e-11,1.8658e-10
4.7424e-10,1.9554e-10,2.0072e-10
5.3396e-10,1.7786e-10,3.4978e-11
5.3086e-10,2.7552e-10,4.4489e-11
4.2315e-10,3.1212e-10,8.2458e-11
4.1632e-10,2.9133e-10,8.967e-11
4.551e-10,1.1815e-10,3.4708e-11
4.7212e-10,2.3341e-10,1.2909e-10
5.142e-10,1.6404e-10,2.8109e-11
3.8226e-10,1.0117e-10,1.6241e-10
3.7608e-10,7.269e-11,4.956e-11
5.9836e-10,4.2109e-10,6.3414e-10
6.2824e-10,2.8104e-10,5.7163e-10
5.9022e-10,4.0181e-10,6.18e-10
4.3547e-10,1.2775e-10,3.2915e-11
4.7e-10,1.3195e-10,2.3766e-11
3.5419e-10,2.2014e-10,8.9794e-11
3.3914e-10,1.9455e-10,9.5199e-11
3.7553e-10,1.1951e-10,3.9666e-11
4.2278e-10,1.204e-10,3.0105e-11
5.0691e-10,1.7672e-10,4.9804e-11
4.9582e-10,1.5356e-10,3.2734e-11
1.1221e-10,7.0043e-11,8.1174e-11
5.4702e-10,4.2932e-10,6.7048e-10
3.9535e-10,2.1707e-10,1.4608e-10
4.313e-10,2.0043e-10,2.0138e-10
2.237e-10,2.2096e-10,1.2111e-10
2.309e-10,2.2328e-10,5.0179e-11
3.3376e-10,1.9039e-10,8.4049e-11
1.067e-10,5.4638e-11,5.2821e-11
1.1098e-10,7.1559e-11,7.3551e-11
3.3873e-10,1.1041e-10,1.9774e-10
3.2033e-10,1.4064e-10,4.2836e-11
3.64e-10,1.472e-10,4.3201e-11
