4.6563e-12,1.67e-11,2.25e-11
5.5367e-12,1.5281e-11,2.2781e-11
6.9098e-12,1.5861e-11,2.1834e-11
4.6384e-12,1.6963e-11,2.2031e-11
2.4915e-12,1.711e-11,1.9265e-11
3.062e-12,1.752e-11,1.89e-11
5.8364e-12,1.7708e-11,2.323e-11
6.1229e-12,1.723e-11,2.2974e-11
6.3143e-12,1.6814e-11,2.2619e-11
3.2116e-12,1.6967e-11,1.9294e-11
4.7661e-12,1.6203e-11,2.1635e-11
4.2765e-12,1.6318e-11,1.9835e-11
4.6739e-12,1.6126e-11,2.1177e-11
4.0814e-12,1.6382e-11,1.9244e-11
4.1559e-12,1.757e-11,1.982e-11
7.189e-12,1.5444e-11,2.1749e-11
8.5232e-12,1.7455e-11,2.1991e-11
3.7342e-12,1.6598e-11,1.8961e-11
3.2088e-12,1.6715e-11,1.9925e-11
3.4154e-12,1.5629e-11,1.9463e-11
3.62e-12,1.7435e-11,1.8547e-11
3.261e-12,1.7091e-11,1.8061e-11
4.0323e-12,1.7362e-11,1.8181e-11
7.7959e-12,1.5191e-11,2.1201e-11
7.3046e-12,1.8822e-11,2.1972e-11
4.7554e-12,1.445e-11,2.148e-11
4.5386e-12,1.5037e-11,1.9784e-11
2.7885e-12,1.6259e-11,1.8864e-11
4.4158e-12,1.6503e-11,1.7905e-11
8.3864e-12,1.4619e-11,2.05e-11
8.0213e-12,1.4369e-11,2.035e-11
6.8483e-12,1.4993e-11,1.9316e-11
6.4334e-12,1.4862e-11,1.9841e-11
4.7045e-12,1.453e-11,2.0811e-11
4.2708e-12,1.5227e-11,1.8692e-11
3.6192e-12,1.5368e-11,1.9694e-11
2.9158e-12,1.8615e-11,2.0538e-11
5.8452e-12,1.6251e-11,1.8873e-11
5.2593e-12,1.6214e-11,1.9025e-11
8.1841e-12,1.5127e-11,2.0714e-11
9.8458e-12,1.7276e-11,2.1063e-11
3.1124e-12,1.9213e-11,2.1432e-11
4.3914e-12,1.6752e-11,1.7376e-11
3.2752e-12,1.7377e-11,1.8619e-11
4.4343e-12,1.5774e-11,1.8128e-11
1.2593e-11,1.4227e-11,2.135e-11
1.1178e-11,1.4444e-11,2.1155e-11
1.0763e-11,1.5034e-11,2.1491e-11
6.67e-12,1.5291e-11,2.0869e-11
5.7491e-12,1.4679e-11,1.8173e-11
5.6026e-12,1.6998e-11,2.0682e-11
5.7839e-12,1.6507e-11,2.0381e-11
3.1344e-12,1.9294e-11,2.1077e-11
5.0471e-12,1.6633e-11,1.6807e-11
5.1412e-12,1.5265e-11,1.8712e-11
3.7148e-12,1.5925e-11,1.7075e-11
3.8516e-12,1.6781e-11,1.8171e-11
1.381e-11,1.3587e-11,2.1864e-11
8.2023e-12,1.486e-11,1.9551e-11
5.9966e-12,1.7256e-11,2.0681e-11
5.0954e-12,1.4382e-11,1.9045e-11
4.6222e-12,1.4434e-11,1.8615e-11
4.5208e-12,1.6259e-11,1.9068e-11
2.9983e-12,1.4408e-11,1.8891e-11
3.0047e-12,1.4541e-11,1.8551e-11
3.2223e-12,1.565e-11,1.7274e-11
3.3348e-12,1.5959e-11,1.6926e-11
3.9798e-12,1.5259e-11,1.7916e-11
3.6927e-12,1.528e-11,1.7975e-11
7.7343e-12,1.4758e-11,1.9704e-11
8.8975e-12,1.6184e-11,1.97e-11
4.6481e-12,1.6247e-11,1.6668e-11
3.2379e-12,1.5139e-11,1.7675e-11
4.1406e-12,1.7103e-11,1.6921e-11
3.1274e-12,1.5734e-11,1.6821e-11
1.3577e-11,1.378e-11,2.1784e-11
1.2586e-11,1.2656e-11,2.0269e-11
1.1609e-11,1.2801e-11,1.9173e-11
1.1166e-11,1.3045e-11,1.8908e-11
5.7199e-12,1.4177e-11,1.7868e-11
4.8023e-12,1.423e-11,1.7747e-11
3.7224e-12,1.8444e-11,1.9974e-11
2.7453e-12,1.8169e-11,1.9513e-11
2.4235e-12,1.4426e-11,1.7188e-11
1.2761e-11,1.2399e-11,2.0434e-11
9.4779e-12,1.4402e-11,2.0752e-11
6.4391e-12,1.3955e-11,2.0162e-11
6.3892e-12,1.4129e-11,1.7065e-11
4.6825e-12,1.7361e-11,1.9203e-11
4.1653e-12,1.6648e-11,1.6828e-11
3.0544e-12,1.4282e-11,1.6993e-11
4.3519e-12,1.6774e-11,1.5994e-11
1.2032e-11,1.2498e-11,1.9017e-11
1.0069e-11,1.4573e-11,2.104e-11
7.5459e-12,1.3316e-11,1.7215e-11
4.9199e-12,2.0576e-11,2.1666e-11
5.5631e-12,1.428e-11,1.7122e-11
4.1864e-12,1.6505e-11,2.0019e-11
3.1606e-12,1.4836e-11,1.877e-11
2.159e-12,1.6074e-11,1.8457e-11
1.4832e-11,1.1257e-11,2.1511e-11
1.0714e-11,1.1614e-11,1.7781e-11
8.6057e-12,1.2778e-11,1.7259e-11
7.343e-12,1.2913e-11,1.8539e-11
8.423e-12,1.8412e-11,2.0338e-11
7.6347e-12,1.3071e-11,1.6976e-11
6.5606e-12,1.6115e-11,1.89e-11
6.051e-12,1.3552e-11,1.6956e-11
5.9647e-12,1.5657e-11,1.8861e-11
4.4759e-12,1.4439e-11,1.8322e-11
4.2447e-12,1.5756e-11,1.9561e-11
4.1837e-12,1.4002e-11,1.676e-11
2.8027e-12,1.372e-11,1.7062e-11
3.4558e-12,1.6501e-11,1.802e-11
1.5484e-11,1.1177e-11,2.1806e-11
1.2298e-11,1.3951e-11,2.0308e-11
1.0224e-11,1.445e-11,1.9109e-11
4.9507e-12,1.7286e-11,1.9276e-11
4.1405e-12,1.469e-11,1.6301e-11
4.8104e-12,1.5703e-11,1.6269e-11
3.1025e-12,1.3433e-11,1.7364e-11
2.8182e-12,1.4184e-11,1.686e-11
2.6079e-12,1.3618e-11,1.6726e-11
2.391e-12,1.3354e-11,1.6904e-11
1.3825e-11,1.3267e-11,2.1106e-11
1.2682e-11,1.1074e-11,1.8864e-11
9.0735e-12,1.2285e-11,1.769e-11
9.708e-12,1.8209e-11,1.9914e-11
6.1003e-12,1.4482e-11,1.5448e-11
3.0112e-12,1.37e-11,1.8e-11
2.5646e-12,1.5378e-11,1.7395e-11
2.2346e-12,1.3642e-11,1.6793e-11
1.2159e-11,1.3972e-11,1.9948e-11
1.2223e-11,1.4327e-11,2.0101e-11
1.017e-11,1.1197e-11,1.7236e-11
1.0581e-11,1.6336e-11,1.8928e-11
8.4793e-12,1.2382e-11,1.6392e-11
6.686e-12,1.2385e-11,1.6884e-11
6.7702e-12,1.2819e-11,1.5373e-11
5.2266e-12,1.2851e-11,1.593e-11
5.0153e-12,1.9558e-11,2.0672e-11
5.9927e-12,1.4152e-11,1.5434e-11
2.9849e-12,1.3146e-11,1.6595e-11
2.9956e-12,1.6972e-11,1.7977e-11
3.252e-12,1.5917e-11,1.817e-11
2.7962e-12,1.3321e-11,1.6637e-11
2.0657e-12,1.3002e-11,1.5897e-11
2.8282e-12,1.411e-11,1.5879e-11
2.3112e-12,1.364e-11,1.7247e-11
1.6471e-11,1.1324e-11,2.2233e-11
1.3347e-11,1.0915e-11,1.9287e-11
1.2271e-11,1.6401e-11,1.8784e-11
1.0306e-11,1.2411e-11,1.7935e-11
9.8064e-12,1.2111e-11,1.7683e-11
9.1425e-12,1.1233e-11,1.6828e-11
9.2476e-12,1.286e-11,1.8096e-11
1.0247e-11,1.9534e-11,2.048e-11
7.1206e-12,1.8708e-11,1.9774e-11
7.5579e-12,2.0099e-11,2.0477e-11
7.3765e-12,1.3238e-11,1.56e-11
5.3653e-12,1.2464e-11,1.7921e-11
4.0016e-12,1.3122e-11,1.6349e-11
2.4088e-12,1.4609e-11,1.7901e-11
2.7523e-12,1.6663e-11,1.7779e-11
2.511e-12,1.3571e-11,1.6301e-11
2.0839e-12,1.2701e-11,1.5885e-11
2.5197e-12,1.523e-11,1.7264e-11
2.2604e-12,1.3244e-11,1.5581e-11
1.1691e-11,1.1282e-11,1.7892e-11
3.9762e-11,4.4607e-11,2.3635e-11
3.8719e-11,5.2949e-11,1.9189e-11
1.1473e-11,1.4588e-11,1.8792e-11
3.8292e-11,4.6889e-11,2.1876e-11
