2.2594e-11,1.9367e-11,9.7849e-12
2.3301e-11,1.96e-11,8.9534e-12
2.5356e-11,2.0569e-11,4.8032e-12
1.9464e-11,1.9453e-11,1.2098e-11
2.0656e-11,1.85e-11,1.1821e-11
2.2306e-11,1.924e-11,8.2524e-12
1.9084e-11,1.9194e-11,1.1888e-11
2.0122e-11,1.9197e-11,1.0692e-11
2.285e-11,1.9283e-11,8.2678e-12
2.5199e-11,2.0591e-11,3.6051e-12
1.7962e-11,1.8742e-11,1.132e-11
1.7604e-11,1.7565e-11,1.1837e-11
2.4016e-11,2.0329e-11,7.1101e-12
2.592e-11,2.0987e-11,4.99e-12
2.0144e-11,1.8386e-11,1.1379e-11
2.2225e-11,1.9585e-11,6.5295e-12
2.2642e-11,1.9401e-11,7.8849e-12
2.0826e-11,1.7931e-11,7.7691e-12
1.8569e-11,1.9629e-11,1.1379e-11
1.6666e-11,1.8252e-11,1.1238e-11
1.8917e-11,1.848e-11,1.06e-11
1.8124e-11,1.7784e-11,1.0939e-11
2.2605e-11,1.8391e-11,4.5459e-12
2.5834e-11,2.0326e-11,3.0303e-12
1.8088e-11,1.8449e-11,1.1394e-11
2.3376e-11,1.9883e-11,6.2085e-12
1.9976e-11,1.8564e-11,9.5317e-12
1.6485e-11,1.8075e-11,1.2654e-11
1.722e-11,1.879e-11,1.1788e-11
1.6547e-11,1.7558e-11,1.2031e-11
1.7506e-11,1.8436e-11,1.1296e-11
2.0288e-11,1.9289e-11,9.6666e-12
2.0531e-11,1.9096e-11,9.61e-12
2.0533e-11,1.8837e-11,8.257e-12
1.85e-11,1.6321e-11,9.7172e-12
1.6398e-11,1.6609e-11,1.3255e-11
1.5503e-11,1.714e-11,1.1303e-11
1.7686e-11,1.8628e-11,1.0223e-11
1.9875e-11,1.9611e-11,8.7409e-12
1.8236e-11,1.6893e-11,1.0054e-11
1.5801e-11,1.5743e-11,1.3845e-11
1.6246e-11,1.5997e-11,1.0954e-11
2.0574e-11,1.8371e-11,9.0221e-12
1.9161e-11,1.7222e-11,8.6045e-12
1.9071e-11,1.6256e-11,9.1521e-12
2.3598e-11,1.9543e-11,3.4332e-12
2.2266e-11,1.6861e-11,4.496e-12
1.6461e-11,1.6843e-11,1.2428e-11
1.777e-11,1.7277e-11,9.556e-12
1.6942e-11,1.7e-11,9.1435e-12
1.5822e-11,1.3861e-11,1.399e-11
1.5975e-11,1.4255e-11,1.3767e-11
1.5005e-11,1.5879e-11,1.0689e-11
2.0663e-11,1.7962e-11,6.3387e-12
1.7685e-11,1.5744e-11,9.2711e-12
1.8572e-11,1.5954e-11,8.4697e-12
1.9963e-11,1.7665e-11,6.2115e-12
1.4933e-11,1.3941e-11,1.2882e-11
1.5343e-11,1.4034e-11,1.2763e-11
1.8023e-11,1.7203e-11,1.1763e-11
1.6454e-11,1.6916e-11,1.1406e-11
1.7775e-11,1.6324e-11,1.1679e-11
1.6244e-11,1.5847e-11,1.0087e-11
1.6287e-11,1.5013e-11,8.9979e-12
2.3444e-11,1.8005e-11,5.2525e-12
2.072e-11,1.7956e-11,6.0094e-12
2.2279e-11,1.9036e-11,3.8392e-12
1.6996e-11,1.6316e-11,1.1822e-11
1.5971e-11,1.5605e-11,1.0119e-11
1.8602e-11,1.6996e-11,7.0422e-12
1.4996e-11,1.3427e-11,1.2553e-11
2.1655e-11,1.728e-11,7.3028e-12
1.6602e-11,1.6804e-11,8.79e-12
1.6581e-11,1.4733e-11,9.4102e-12
1.8918e-11,1.7248e-11,6.2562e-12
1.7346e-11,1.5082e-11,8.7391e-12
1.4126e-11,1.2957e-11,1.168e-11
1.5739e-11,1.4891e-11,1.275e-11
1.4293e-11,1.576e-11,1.0014e-11
1.6761e-11,1.5797e-11,9.669e-12
2.315e-11,1.7759e-11,4.066e-12
