1.4292e-10,1.5842e-10,2.3924e-11
1.5255e-10,1.5323e-10,6.7627e-12
1.1677e-10,1.543e-10,2.8678e-11
1.211e-10,1.6945e-10,3.5569e-11
1.2844e-10,1.4554e-10,2.224e-11
1.1205e-10,1.4631e-10,3.9027e-11
1.2319e-10,1.4829e-10,3.7796e-11
1.2453e-10,1.6088e-10,2.1409e-11
1.3423e-10,1.5e-10,2.9812e-11
1.3813e-10,1.5771e-10,2.1371e-11
1.414e-10,1.3704e-10,1.0285e-11
8.923e-11,1.4403e-10,4.2209e-11
1.2816e-10,1.4884e-10,3.7433e-11
1.587e-10,1.3997e-10,4.3221e-11
1.4177e-10,1.5047e-10,2.2203e-11
8.8453e-11,1.4288e-10,5.4237e-11
1.0489e-10,1.4528e-10,3.9013e-11
1.0513e-10,1.4877e-10,3.4023e-11
8.6399e-11,1.392e-10,6.228e-11
8.3496e-11,1.3924e-10,5.6061e-11
8.7628e-11,1.3337e-10,4.8362e-11
1.0818e-10,1.438e-10,3.2405e-11
1.1731e-10,1.3857e-10,2.6763e-11
1.5169e-10,1.3651e-10,5.1645e-11
1.4009e-10,1.3968e-10,2.0668e-11
8.735e-11,1.3324e-10,3.8578e-11
1.3767e-10,1.4651e-10,4.6639e-11
1.3669e-10,1.3577e-10,9.8689e-12
9.783e-11,1.4087e-10,2.8492e-11
1.3135e-10,1.3809e-10,6.0297e-12
1.3452e-10,1.3468e-10,1.7521e-11
7.8784e-11,1.2134e-10,6.7475e-11
1.1212e-10,1.31e-10,1.0086e-11
1.537e-10,1.2731e-10,4.6277e-11
1.2155e-10,1.36e-10,9.5054e-12
7.5816e-11,1.0545e-10,8.5344e-11
8.0469e-11,1.2367e-10,4.9095e-11
7.2142e-11,1.2646e-10,5.7818e-11
6.8805e-11,1.2316e-10,5.4314e-11
8.7901e-11,1.2568e-10,4.9722e-11
1.1542e-10,1.1838e-10,3.6649e-11
1.3001e-10,1.198e-10,8.1756e-12
7.8147e-11,1.1853e-10,6.5839e-11
6.9073e-11,1.1368e-10,6.0279e-11
6.7149e-11,1.0759e-10,7.7352e-11
6.6673e-11,1.2265e-10,4.8694e-11
6.9061e-11,1.2372e-10,4.6684e-11
9.7516e-11,1.2463e-10,4.7027e-11
1.3597e-10,1.1816e-10,4.2096e-11
1.0757e-10,1.1328e-10,2.6565e-11
1.5146e-10,1.2629e-10,4.6679e-11
1.0242e-10,8.5539e-11,1.0182e-10
8.972e-11,9.7235e-11,7.9056e-11
7.2394e-11,1.1459e-10,5.5422e-11
8.1522e-11,8.8669e-11,9.8682e-11
7.4112e-11,1.0113e-10,4.6147e-11
9.8392e-11,1.2519e-10,1.333e-11
1.4379e-10,1.1993e-10,3.6687e-11
1.1836e-10,1.1493e-10,1.2844e-11
1.2432e-10,1.1757e-10,7.984e-12
1.0628e-10,8.3196e-11,8.7461e-11
7.3957e-11,1.0715e-10,6.0544e-11
9.068e-11,8.6548e-11,1.0468e-10
8.7891e-11,8.28e-11,1.0545e-10
7.7594e-11,8.6591e-11,9.553e-11
6.4172e-11,1.1519e-10,4.2131e-11
1.0357e-10,1.2857e-10,4.0575e-11
8.6151e-11,1.088e-10,3.9507e-11
1.1325e-10,1.1768e-10,4.1909e-11
9.1705e-11,1.1528e-10,2.0538e-11
1.02e-10,1.1094e-10,2.982e-11
1.0122e-10,1.2315e-10,1.9215e-11
1.0518e-10,1.1117e-10,2.3029e-11
1.0716e-10,7.9046e-11,9.3146e-11
6.3788e-11,9.2836e-11,5.0288e-11
7.4674e-11,1.0205e-10,4.8292e-11
8.9609e-11,1.1107e-10,4.4083e-11
1.0248e-10,1.1017e-10,4.9916e-11
6.0758e-11,9.5902e-11,7.9951e-11
1.3746e-10,1.1808e-10,3.1367e-11
1.3627e-10,1.1498e-10,4.9966e-11
1.1588e-10,6.9431e-11,9.9662e-11
9.6977e-11,6.9023e-11,6.933e-11
1.1522e-10,6.9788e-11,9.9028e-11
8.0809e-11,8.5635e-11,5.5146e-11
7.2361e-11,9.1952e-11,7.1042e-11
7.773e-11,9.7329e-11,5.4329e-11
1.0337e-10,1.0412e-10,5.4908e-11
6.7434e-11,1.252e-10,2.7002e-11
7.9091e-11,1.0569e-10,5.0092e-11
9.203e-11,1.2115e-10,5.2085e-11
1.0593e-10,1.0903e-10,3.8195e-11
1.0302e-10,1.0584e-10,4.5636e-11
1.0534e-10,1.2017e-10,1.7181e-11
1.0899e-10,1.0986e-10,1.3318e-11
1.4154e-10,1.1657e-10,4.9369e-11
1.1136e-10,6.1959e-11,9.5788e-11
1.0984e-10,7.0413e-11,1.0542e-10
5.8528e-11,9.1471e-11,5.1221e-11
7.0759e-11,9.5635e-11,4.6416e-11
6.7275e-11,9.7718e-11,3.7472e-11
1.5027e-10,1.0589e-10,5.1524e-11
7.1436e-11,8.0148e-11,8.854e-11
5.4584e-11,9.038e-11,4.2188e-11
8.8668e-11,1.0578e-10,3.9918e-11
9.262e-11,9.5643e-11,4.9535e-11
6.4854e-11,1.0321e-10,3.3037e-11
7.357e-11,1.0234e-10,2.2186e-11
8.5928e-11,8.7357e-11,2.9701e-11
9.1789e-11,1.0653e-10,2.7098e-11
1.1915e-10,9.8424e-11,3.4706e-11
9.8621e-11,7.2087e-11,1.1436e-10
9.9158e-11,7.0677e-11,1.2014e-10
7.8528e-11,6.847e-11,9.398e-11
6.6181e-11,8.471e-11,5.1163e-11
5.706e-11,8.802e-11,5.0843e-11
5.2939e-11,7.7144e-11,5.6178e-11
7.6075e-11,8.4129e-11,6.6358e-11
5.758e-11,9.1795e-11,4.5486e-11
6.7005e-11,9.3759e-11,4.5504e-11
7.1873e-11,9.6136e-11,4.204e-11
6.5121e-11,9.7336e-11,2.8266e-11
