4.4175e-10,2.4642e-10,6.6205e-11
3.3357e-10,3.1082e-10,6.8383e-11
3.5833e-10,2.758e-10,1.7261e-10
3.3227e-10,2.3534e-10,2.9604e-11
3.2995e-10,2.2873e-10,1.2307e-11
3.462e-10,2.588e-10,2.2547e-10
3.5428e-10,2.8996e-10,3.0317e-11
3.345e-10,2.3628e-10,3.1467e-11
3.6305e-10,2.7041e-10,1.8568e-10
3.4286e-10,2.6192e-10,6.916e-11
3.1567e-10,2.5476e-10,5.5053e-11
2.7628e-10,2.3863e-10,5.9316e-12
3.9794e-10,1.7947e-10,1.3036e-10
3.8532e-10,1.7131e-10,8.8432e-11
3.7627e-10,2.5599e-10,1.9759e-11
3.8834e-10,2.1986e-10,2.0087e-11
3.3133e-10,2.7984e-10,2.3399e-10
3.2672e-10,2.9507e-10,1.2014e-10
4.0914e-10,1.9511e-10,4.338e-11
1.8593e-10,2.2344e-10,4.8248e-11
3.395e-10,2.2701e-10,2.5478e-10
3.7847e-10,1.9323e-10,3.2271e-11
3.4182e-10,2.1182e-10,9.3303e-11
3.9304e-10,1.7924e-10,1.4031e-11
1.8183e-10,2.6973e-10,1.0483e-10
3.6625e-10,1.9127e-10,3.359e-11
3.6635e-10,2.197e-10,2.3814e-11
2.1182e-10,1.8295e-10,3.1987e-11
3.1635e-10,8.2434e-11,4.42e-11
3.248e-10,8.8441e-11,5.1789e-11
3.2508e-10,2.8368e-10,1.2001e-10
3.8985e-10,1.6977e-10,1.6312e-11
3.5886e-10,1.909e-10,1.7949e-11
1.7984e-10,2.4841e-10,7.6084e-11
1.6892e-10,1.9348e-10,4.1226e-11
3.2155e-10,9.5098e-11,6.4744e-11
3.392e-10,1.3833e-10,9.9585e-11
3.3482e-10,1.1029e-10,9.3598e-11
3.2592e-10,2.7903e-10,2.6112e-10
1.7293e-10,2.5225e-10,1.0192e-10
1.8807e-10,1.3715e-10,2.7279e-11
3.2718e-10,9.2891e-11,3.8053e-11
2.2796e-10,2.3518e-10,2.019e-10
3.9364e-10,1.8332e-10,3.9613e-11
3.2887e-10,1.1625e-10,1.9428e-10
3.1854e-10,1.6115e-10,1.5668e-10
3.5728e-10,1.7712e-10,2.5958e-11
3.0988e-10,1.9713e-10,1.5775e-11
2.1929e-10,1.793e-10,5.3346e-11
1.9912e-10,1.4951e-10,3.078e-11
3.4738e-10,1.3956e-10,3.3387e-11
2.9047e-10,1.7228e-10,8.9557e-11
3.6534e-10,1.4891e-10,2.6781e-11
3.1044e-10,1.1819e-10,1.7746e-10
3.2195e-10,9.3513e-11,3.6132e-11
2.9068e-10,2.441e-10,3.5577e-10
3.297e-10,1.9766e-10,3.4384e-10
2.6728e-10,2.2463e-10,3.0509e-10
3.3581e-10,1.4496e-10,2.9716e-11
3.6257e-10,1.3304e-10,2.3346e-11
2.0013e-10,1.0395e-10,3.9359e-11
1.8987e-10,8.9718e-11,3.6875e-11
3.1383e-10,1.2605e-10,3.9991e-11
3.4065e-10,1.2594e-10,2.996e-11
3.5093e-10,1.6614e-10,1.8558e-11
3.5449e-10,1.3991e-10,3.4271e-11
1.8944e-10,5.9321e-11,3.869e-11
2.8114e-10,2.4592e-10,3.8393e-10
2.8179e-10,1.7012e-10,1.3666e-10
2.9562e-10,1.5887e-10,1.5592e-10
9.7302e-11,7.1197e-11,4.6186e-11
9.6174e-11,7.1239e-11,2.228e-11
1.896e-10,8.1515e-11,2.7492e-11
1.8303e-10,5.5415e-11,2.8658e-11
1.8956e-10,4.6409e-11,2.9498e-11
2.8338e-10,1.0233e-10,1.6124e-10
2.7025e-10,1.3538e-10,5.2682e-11
3.0093e-10,1.4399e-10,1.9071e-11
2.894e-10,1.6055e-10,1.3923e-10
