region,value
Default_Temp_11 R,865.212884468688
Default_Temp_12 L,810.847775063673
Default_Temp_2 L,1014.22174568384
Default_Temp_2 R,1029.15753655904
Default_Temp_3 L,964.444290094168
Default_Temp_3 R,1025.27239645508
Default_Temp_4 L,1010.96955149941
Default_Temp_4 R,1024.24895225301
Default_Temp_5 L,981.594449668635
Default_Temp_5 R,999.89326865402
Default_Temp_6 L,913.842711232856
Default_Temp_6 R,884.027334850256
Default_Temp_7 L,937.572253364711
Default_Temp_7 R,1009.18952358407
Default_Temp_8 L,756.115408664959
Default_Temp_8 R,737.149248238535
Default_Temp_9 L,884.231866779838
Default_Temp_9 R,785.618473614715
Default_pCunPCC_1 L,1068.64889837963
Default_pCunPCC_1 R,962.456237264814
Default_pCunPCC_10 L,936.509110429387
Default_pCunPCC_10 R,948.334762893537
Default_pCunPCC_11 L,1151.9427559357
Default_pCunPCC_11 R,907.35324461865
Default_pCunPCC_12 L,1043.64685818766
Default_pCunPCC_12 R,1089.12175197765
Default_pCunPCC_13 L,951.611137380543
Default_pCunPCC_13 R,1024.01758206279
Default_pCunPCC_14 L,1083.88075238578
Default_pCunPCC_14 R,903.624349910726
Default_pCunPCC_15 L,954.638937103594
Default_pCunPCC_16 L,916.076999614936
Default_pCunPCC_17 L,1035.21589204704
Default_pCunPCC_2 L,861.873429847862
Default_pCunPCC_2 R,842.223271870515
Default_pCunPCC_3 L,995.373296071415
Default_pCunPCC_3 R,992.372583084559
Default_pCunPCC_4 L,1034.27804171607
Default_pCunPCC_4 R,1036.17922729386
Default_pCunPCC_5 L,920.331427500832
Default_pCunPCC_5 R,1013.5633626419
Default_pCunPCC_6 L,774.342288073263
Default_pCunPCC_6 R,908.332061900523
Default_pCunPCC_7 L,986.755859748901
Default_pCunPCC_7 R,1011.3428111982
Default_pCunPCC_8 L,1112.65288806195
Default_pCunPCC_8 R,1181.51204271501
Default_pCunPCC_9 L,761.021644204715
Default_pCunPCC_9 R,1082.47672116898
DorsAttn_FEF_1 L,784.742332008454
DorsAttn_FEF_1 R,845.68853046089
DorsAttn_FEF_2 L,942.309913085267
DorsAttn_FEF_2 R,779.280499158369
DorsAttn_FEF_3 L,813.461566335674
DorsAttn_FEF_3 R,847.535270898961
DorsAttn_FEF_4 L,861.827874748446
DorsAttn_FEF_4 R,818.472200950381
DorsAttn_Post_1 L,924.877474981207
DorsAttn_Post_1 R,988.696958523728
DorsAttn_Post_10 L,545.224887778491
DorsAttn_Post_10 R,803.98420073766
DorsAttn_Post_11 L,848.018378065901
DorsAttn_Post_11 R,892.001534844368
DorsAttn_Post_12 L,827.956080536312
DorsAttn_Post_12 R,836.775224258783
